Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7vHmfnKJMWYWzS1H3dC5VF,"In My Feelings","Lust For Life","Lana Del Rey",2017-07-21,238718,0,true,iarecippo,2019-01-01T22:41:54Z,"","Universal Music Group",0.551,0.677,2,-6.347,1,0.0893,0.0589,0.0566,0.112,0.293,89.961,4
spotify:track:3d90ERLBxR3o44o4r9hWTl,"Coachella - Woodstock In My Mind","Lust For Life","Lana Del Rey",2017-07-21,258397,0,false,iarecippo,2019-01-01T22:41:54Z,"","Universal Music Group",0.547,0.654,7,-7.381,1,0.111,0.196,0.0000178,0.0661,0.418,129.873,4
spotify:track:4DDfvmjnibj4NCJEwfz5nU,"When The World Was At War We Kept Dancing","Lust For Life","Lana Del Rey",2017-07-21,275616,0,true,iarecippo,2019-01-01T22:41:54Z,"","Universal Music Group",0.612,0.591,7,-7.227,1,0.034,0.108,0.00836,0.17,0.21,116.008,4
spotify:track:6ny7kbH529rZfHp4UFVDiP,"Beautiful People Beautiful Problems (feat. Stevie Nicks)","Lust For Life","Lana Del Rey;Stevie Nicks",2017-07-21,253531,0,false,iarecippo,2019-01-01T22:41:54Z,"","Universal Music Group",0.45,0.41,5,-8.354,1,0.0321,0.832,0.000242,0.091,0.144,122.913,4
spotify:track:2EBJnP9vf54QE95910Lvrw,"Tomorrow Never Came (feat. Sean Ono Lennon)","Lust For Life","Lana Del Rey;Sean Ono Lennon",2017-07-21,307540,0,false,iarecippo,2019-01-01T22:41:54Z,"","Universal Music Group",0.321,0.413,0,-9.7,1,0.038,0.798,0.000254,0.109,0.159,116.336,3
spotify:track:3qo4XAu1OGB3LaGRYgtbIS,"Heroin","Lust For Life","Lana Del Rey",2017-07-21,355184,0,true,iarecippo,2019-01-01T22:41:54Z,"","Universal Music Group",0.358,0.415,11,-8.616,0,0.0373,0.55,0.00681,0.109,0.102,118.46,4
spotify:track:2XoJLY62n0akvhs1PIYnlO,"Change","Lust For Life","Lana Del Rey",2017-07-21,321200,0,false,iarecippo,2019-01-01T22:41:54Z,"","Universal Music Group",0.547,0.239,9,-10.974,0,0.0378,0.943,0.00857,0.105,0.309,85.688,4
spotify:track:61MoKejsY2k0hVb50zZ4Yn,"Get Free","Lust For Life","Lana Del Rey",2017-07-21,334294,0,false,iarecippo,2019-01-01T22:41:54Z,"","Universal Music Group",0.482,0.473,10,-10.377,1,0.0358,0.515,0.000726,0.0954,0.039,101.785,4
spotify:track:5EeZuhVQdnUkpCiknMTeoP,"Pay the Man","Sacred Hearts Club","Foster The People",2017-07-21,233720,49,false,iarecippo,2019-01-01T22:42:13Z,"","Columbia",0.688,0.769,6,-5.52,0,0.0376,0.00148,0.0000108,0.262,0.505,99.969,4
spotify:track:6APnYxfLzIg2cejA3v2ljy,"Doing It for the Money","Sacred Hearts Club","Foster The People",2017-07-21,226026,50,false,iarecippo,2019-01-01T22:42:13Z,"","Columbia",0.558,0.813,7,-4.669,0,0.0462,0.0036,0.00358,0.179,0.616,154.925,4
spotify:track:4BdGO1CaObRD4La9l5Zanz,"Sit Next to Me","Sacred Hearts Club","Foster The People",2017-07-21,243146,78,false,iarecippo,2019-01-01T22:42:13Z,"","Columbia",0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,4
spotify:track:1vcAHEXL5Cl9TUk0ESvWnN,"SHC","Sacred Hearts Club","Foster The People",2017-07-21,248106,52,false,iarecippo,2019-01-01T22:42:13Z,"","Columbia",0.5,0.859,6,-4.133,0,0.0506,0.00126,0.00279,0.329,0.269,121.989,4
spotify:track:4bMIRaesSZwIldFWCGs96S,"I Love My Friends","Sacred Hearts Club","Foster The People",2017-07-21,225426,46,false,iarecippo,2019-01-01T22:42:13Z,"","Columbia",0.705,0.887,4,-5.168,0,0.0318,0.0323,0.000578,0.227,0.873,115.97,4
spotify:track:5JqXtvd8bAyyPTjaK6cSDH,"Static Space Lover","Sacred Hearts Club","Foster The People",2017-07-21,240080,53,false,iarecippo,2019-01-01T22:42:13Z,"","Columbia",0.615,0.931,0,-4.648,0,0.0634,0.0039,0.00191,0.303,0.55,141.949,4
spotify:track:6ReKt5x6FVUXTMdWNC6GAQ,"Lotus Eater","Sacred Hearts Club","Foster The People",2017-07-21,182653,58,false,iarecippo,2019-01-01T22:42:13Z,"","Columbia",0.597,0.733,11,-4.727,0,0.11,0.00457,0.00191,0.501,0.866,87.479,4
spotify:track:0RweUCzWNmSfyozSbyKz88,"Time to Get Closer","Sacred Hearts Club","Foster The People",2017-07-21,57906,36,false,iarecippo,2019-01-01T22:42:13Z,"","Columbia",0.258,0.7,7,-4.6,0,0.0366,0.524,0.954,0.145,0.173,170.265,3
spotify:track:05y63nsti7WpAVys68ADwi,"Loyal Like Sid & Nancy","Sacred Hearts Club","Foster The People",2017-07-21,279960,39,false,iarecippo,2019-01-01T22:42:13Z,"","Columbia",0.437,0.718,0,-8.052,1,0.0742,0.000739,0.0529,0.0965,0.241,123.77,4
spotify:track:7mlJpcVvVRzgGwkL3GUgY3,"Harden the Paint","Sacred Hearts Club","Foster The People",2017-07-21,234546,41,false,iarecippo,2019-01-01T22:42:13Z,"","Columbia",0.483,0.721,11,-5.633,0,0.0365,0.000152,0.488,0.0644,0.232,165.917,4
spotify:track:2208Pkqr9zSappQMfKfJKk,"III","Sacred Hearts Club","Foster The People",2017-07-21,249493,38,false,iarecippo,2019-01-01T22:42:13Z,"","Columbia",0.442,0.64,6,-8.622,1,0.0471,0.14,0.000931,0.109,0.16,75.015,4
spotify:track:3CVPyuuD6HxWXgPbbGqbg6,"Are You What You Want to Be?","Supermodel","Foster The People",2014-03-14,270693,59,false,iarecippo,2019-01-01T22:42:20Z,"","Columbia",0.599,0.816,6,-5.002,0,0.0514,0.00702,0.0000028,0.508,0.595,126.02,4
spotify:track:6vtLtrPHZAo5OUy1Sk9BTH,"Ask Yourself","Supermodel","Foster The People",2014-03-14,263520,47,false,iarecippo,2019-01-01T22:42:20Z,"","Columbia",0.47,0.89,2,-4.672,1,0.0456,0.000798,0.0000123,0.196,0.628,154.982,4
spotify:track:1yzbqrSF0vuaO7nuKYSd6f,"Coming of Age","Supermodel","Foster The People",2014-03-14,279973,58,false,iarecippo,2019-01-01T22:42:20Z,"","Columbia",0.534,0.955,7,-4.447,0,0.0524,0.0219,0.00573,0.322,0.425,130.09,4
spotify:track:4PZzEAYfBb26M5Fhm8xbZd,"Nevermind","Supermodel","Foster The People",2014-03-14,317760,50,false,iarecippo,2019-01-01T22:42:20Z,"","Columbia",0.489,0.83,6,-5.068,0,0.0332,0.211,0.000122,0.0962,0.364,84.946,4
spotify:track:6eKEJZFWllRX4UALhPU967,"Pseudologia Fantastica","Supermodel","Foster The People",2014-03-14,331160,47,false,iarecippo,2019-01-01T22:42:20Z,"","Columbia",0.286,0.892,5,-3.767,0,0.0731,0.000561,0.00016,0.157,0.374,172.016,4
spotify:track:5CJymOUq9zSLgGqwh6ToRW,"The Angelic Welcome of Mr. Jones","Supermodel","Foster The People",2014-03-14,33066,34,false,iarecippo,2019-01-01T22:42:20Z,"","Columbia",0.213,0.122,11,-12.952,0,0.0308,0.904,0.516,0.256,0.408,66.576,1
spotify:track:7tvOve5IkjYenvqScZ75iQ,"Best Friend","Supermodel","Foster The People",2014-03-14,267906,58,false,iarecippo,2019-01-01T22:42:20Z,"","Columbia",0.651,0.866,1,-3.831,1,0.0584,0.00933,0,0.113,0.801,113.945,4
spotify:track:0upcwsWXAgtSFAG72Ry9em,"A Beginner's Guide to Destroying the Moon","Supermodel","Foster The People",2014-03-14,279280,53,false,iarecippo,2019-01-01T22:42:20Z,"","Columbia",0.515,0.913,8,-4.345,1,0.0524,0.000257,0.00174,0.284,0.266,119.989,4
spotify:track:5FCVGQR6hEjneW8vPpeCk7,"Goats in Trees","Supermodel","Foster The People",2014-03-14,310106,39,false,iarecippo,2019-01-01T22:42:20Z,"","Columbia",0.568,0.423,2,-11.305,1,0.025,0.67,0.00304,0.268,0.399,79.03,4
spotify:track:78bu4n5qQrykz0OFKVOo48,"The Truth","Supermodel","Foster The People",2014-03-14,269546,42,false,iarecippo,2019-01-01T22:42:20Z,"","Columbia",0.516,0.804,8,-7.524,1,0.0478,0.0103,0.0115,0.0981,0.263,134.998,4
spotify:track:4VbDJMkAX3dWNBdn3KH6Wx,"Helena Beat","Torches","Foster The People",2011-05-23,276173,69,false,iarecippo,2019-01-01T22:42:26Z,"","Columbia",0.67,0.876,5,-4.905,0,0.0536,0.0127,0.00302,0.109,0.736,126.968,4
spotify:track:7w87IxuO7BDcJ3YUqCyMTT,"Pumped Up Kicks","Torches","Foster The People",2011-05-23,239600,90,false,iarecippo,2019-01-01T22:42:26Z,"","Columbia",0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4
spotify:track:3u1Er1rkjn1oSz1xdZH3ZD,"Call It What You Want","Torches","Foster The People",2011-05-23,238786,66,false,iarecippo,2019-01-01T22:42:26Z,"","Columbia",0.641,0.967,5,-4.289,0,0.0601,0.0483,0.000276,0.442,0.725,113.017,4
spotify:track:4HRa9ZWcmZ8JD7UySPu0wT,"Don't Stop (Color on the Walls)","Torches","Foster The People",2011-05-23,174920,63,false,iarecippo,2019-01-01T22:42:26Z,"","Columbia",0.611,0.948,1,-3.751,0,0.0753,0.00183,0.0995,0.0969,0.79,133.004,4
spotify:track:2UyWClHKt6fut3IpS2tJiR,"Waste","Torches","Foster The People",2011-05-23,205586,61,false,iarecippo,2019-01-01T22:42:26Z,"","Columbia",0.681,0.736,8,-6.269,1,0.0288,0.0633,0.00000796,0.0596,0.849,125.976,4
spotify:track:5fgb3Md1xjt3mxeBqguiIA,"I Would Do Anything for You","Torches","Foster The People",2011-05-23,214080,63,false,iarecippo,2019-01-01T22:42:26Z,"","Columbia",0.597,0.848,0,-5.841,1,0.0308,0.0372,0.0000233,0.122,0.437,128.009,4
spotify:track:5Fli1xRi01bvCjsZvKWro0,"Houdini","Torches","Foster The People",2011-05-23,202466,70,false,iarecippo,2019-01-01T22:42:26Z,"","Columbia",0.632,0.908,8,-3.511,1,0.0458,0.00762,0.000172,0.167,0.764,110.024,4
spotify:track:2D1uFfnp5ylRPNYbdEa5Kv,"Life on the Nickel","Torches","Foster The People",2011-05-23,215306,49,false,iarecippo,2019-01-01T22:42:26Z,"","Columbia",0.694,0.951,5,-5.4,0,0.0784,0.0523,0.00338,0.293,0.74,120.014,4
spotify:track:2aCsRmHTuWPL7WnL5uSijc,"Miss You","Torches","Foster The People",2011-05-23,212893,50,false,iarecippo,2019-01-01T22:42:26Z,"","Columbia",0.625,0.994,0,-3.951,0,0.184,0.0214,0.0166,0.0954,0.113,120.994,4
spotify:track:0QOwak4SMvE1p2apLbDu8c,"Warrant","Torches","Foster The People",2011-05-23,323066,48,false,iarecippo,2019-01-01T22:42:26Z,"","Columbia",0.626,0.823,0,-5.46,1,0.0547,0.0143,0.00303,0.128,0.297,120.012,4
spotify:track:6ZVH4dUlPjWl91nt2YRpGP,"Wonderful Wonderful","Wonderful Wonderful","The Killers",2017-09-22,310506,0,false,iarecippo,2019-01-01T22:42:33Z,"alternative rock","Universal Music Group",0.472,0.752,8,-6.012,1,0.061,0.0102,0.639,0.108,0.218,140.072,4
spotify:track:1zv2P1cwzIu997ujUYVxZA,"The Man","Wonderful Wonderful","The Killers",2017-09-22,250093,0,false,iarecippo,2019-01-01T22:42:33Z,"alternative rock","Universal Music Group",0.614,0.944,6,-2.545,0,0.104,0.0725,0.00000252,0.0708,0.546,106.014,4
spotify:track:3OaVN6T0JoETdGwKGAbdLB,"Rut","Wonderful Wonderful","The Killers",2017-09-22,264480,0,false,iarecippo,2019-01-01T22:42:33Z,"alternative rock","Universal Music Group",0.629,0.513,1,-6.81,1,0.0316,0.0624,0.00296,0.0984,0.12,116.996,4
spotify:track:150z2vDAwttNyNxEJFve50,"Life To Come","Wonderful Wonderful","The Killers",2017-09-22,271933,0,false,iarecippo,2019-01-01T22:42:33Z,"alternative rock","Universal Music Group",0.47,0.869,0,-3.667,1,0.0633,0.0182,0.0149,0.0688,0.359,107.953,4
spotify:track:77wm0pMH1wLe2VnBcIEU2r,"Run For Cover","Wonderful Wonderful","The Killers",2017-09-22,222146,1,false,iarecippo,2019-01-01T22:42:33Z,"alternative rock","Universal Music Group",0.464,0.955,10,-3.301,1,0.124,0.00148,0.00212,0.355,0.471,165.13,4
spotify:track:3vYJ7Fbjr9LG4DVPgw6Z16,"Tyson vs Douglas","Wonderful Wonderful","The Killers",2017-09-22,273706,0,false,iarecippo,2019-01-01T22:42:33Z,"alternative rock","Universal Music Group",0.492,0.939,2,-3.951,1,0.152,0.00319,0.0757,0.111,0.326,159.974,4
spotify:track:0OSRvCc5iSV3GWsNGRGUNx,"Some Kind Of Love","Wonderful Wonderful","The Killers",2017-09-22,278093,0,false,iarecippo,2019-01-01T22:42:33Z,"alternative rock","Universal Music Group",0.396,0.489,8,-9.915,1,0.0375,0.716,0.282,0.102,0.0758,141.89,4
spotify:track:18fqC6RVObNCmqmN86XI3R,"Out Of My Mind","Wonderful Wonderful","The Killers",2017-09-22,223680,0,false,iarecippo,2019-01-01T22:42:33Z,"alternative rock","Universal Music Group",0.622,0.862,11,-4.24,0,0.0399,0.00212,0.0028,0.0848,0.161,100.042,4
spotify:track:1JJHAxcqOsHFxcY5yNP12M,"The Calling","Wonderful Wonderful","The Killers",2017-09-22,241786,0,false,iarecippo,2019-01-01T22:42:33Z,"alternative rock","Universal Music Group",0.661,0.822,11,-4.776,0,0.27,0.202,0.0000966,0.111,0.643,104.004,4
spotify:track:4hrHu8tevCSfq9aOyUeN9Z,"Have All The Songs Been Written?","Wonderful Wonderful","The Killers",2017-09-22,249946,0,false,iarecippo,2019-01-01T22:42:33Z,"alternative rock","Universal Music Group",0.389,0.545,11,-5.997,1,0.0349,0.743,0.0000166,0.105,0.0667,120.958,4
spotify:track:1a0hEfd1GrXmQO2qC7u93s,"Dois de Fevereiro","Praieiro","Selvagens à Procura de Lei",2016-03-01,202000,0,false,iarecippo,2019-01-01T22:44:30Z,"brazilian rock,new mpb","Tratore",0.671,0.87,10,-8.867,0,0.0362,0.228,0.00705,0.123,0.961,125.004,4
spotify:track:1XgI8C2CrBN08qiSr4v6wy,"Sangue Bom","Praieiro","Selvagens à Procura de Lei",2016-03-01,182093,0,false,iarecippo,2019-01-01T22:44:30Z,"brazilian rock,new mpb","Tratore",0.655,0.925,10,-9.066,0,0.0453,0.00903,0,0.089,0.813,107.975,4
spotify:track:2Izd9iApnw0lkFtHGwhBzy,"Tarde Livre","Praieiro","Selvagens à Procura de Lei",2016-03-01,225720,0,false,iarecippo,2019-01-01T22:44:30Z,"brazilian rock,new mpb","Tratore",0.628,0.623,1,-9.483,0,0.0291,0.405,0,0.112,0.413,98.951,4
spotify:track:2rCoP2gptwdflvp6gLcEeL,"Felina","Praieiro","Selvagens à Procura de Lei",2016-03-01,166426,0,false,iarecippo,2019-01-01T22:44:30Z,"brazilian rock,new mpb","Tratore",0.742,0.577,8,-10.565,0,0.0654,0.39,0.0000045,0.0775,0.962,94.029,4
spotify:track:5KWElE6rfvuOQEz9GJatqO,"O Que Será o Amanhã","Praieiro","Selvagens à Procura de Lei",2016-03-01,179453,0,false,iarecippo,2019-01-01T22:44:30Z,"brazilian rock,new mpb","Tratore",0.57,0.565,6,-9.153,1,0.0347,0.567,0.00000106,0.0582,0.481,145.964,4
spotify:track:69hRtIKLhVrw1sxXkNWUjh,"Lua Branca","Praieiro","Selvagens à Procura de Lei",2016-03-01,185280,0,false,iarecippo,2019-01-01T22:44:30Z,"brazilian rock,new mpb","Tratore",0.658,0.858,5,-8.871,0,0.0599,0.0989,0.00049,0.34,0.846,121.024,4
spotify:track:2qngZBkI0m9rxtq789Ik2M,"Guetos Urbanos","Praieiro","Selvagens à Procura de Lei",2016-03-01,268813,0,false,iarecippo,2019-01-01T22:44:30Z,"brazilian rock,new mpb","Tratore",0.687,0.705,0,-8.629,0,0.0456,0.0402,0.0000296,0.0491,0.869,129.999,4
spotify:track:392TZ0Jwlsp0ox2XmBOEAd,"Bastidores","Praieiro","Selvagens à Procura de Lei",2016-03-01,159560,0,false,iarecippo,2019-01-01T22:44:30Z,"brazilian rock,new mpb","Tratore",0.717,0.916,3,-7.74,1,0.0393,0.22,0,0.119,0.964,129.004,4
spotify:track:1Ugsdu1PuBPQ1LUXZQSN1h,"O Amor É um Rock 2","Praieiro","Selvagens à Procura de Lei",2016-03-01,177266,0,false,iarecippo,2019-01-01T22:44:30Z,"brazilian rock,new mpb","Tratore",0.575,0.944,3,-6.849,0,0.0846,0.161,0,0.128,0.537,144.081,4
spotify:track:5lKauxcsIl6qgUZ47ypYv8,"Projeto de Vida","Praieiro","Selvagens à Procura de Lei",2016-03-01,282426,0,false,iarecippo,2019-01-01T22:44:30Z,"brazilian rock,new mpb","Tratore",0.551,0.544,8,-11.087,0,0.0321,0.431,0,0.0689,0.432,139.992,4
spotify:track:0S0qxDlWdEhCUxOtTCumgU,"Ande","Tijolo por Tijolo","BRAZA",2017-06-02,240706,36,false,iarecippo,2019-01-01T22:44:46Z,"new mpb","Deckdisc",0.683,0.899,7,-8.25,0,0.0489,0.138,0.0000468,0.0821,0.825,160.09,4
spotify:track:7q9dBBZwL9r5RVpbWvDFXf,"Selecta","Tijolo por Tijolo","BRAZA",2017-06-02,233546,37,false,iarecippo,2019-01-01T22:44:46Z,"new mpb","Deckdisc",0.795,0.617,7,-7.957,0,0.0719,0.179,0,0.102,0.885,164.045,4
spotify:track:0smUKPjPRqeFhTEGdghgzi,"Moldado Em Barro","Tijolo por Tijolo","BRAZA",2017-06-02,171466,30,false,iarecippo,2019-01-01T22:44:46Z,"new mpb","Deckdisc",0.793,0.754,7,-9.198,1,0.0449,0.0894,0.000229,0.0944,0.738,121.984,4
spotify:track:6zZ6gni57Y5D72ZejEwUOQ,"Ela Me Chamou Pra Dançar um Ragga","Tijolo por Tijolo","BRAZA",2017-06-02,164026,36,false,iarecippo,2019-01-01T22:44:46Z,"new mpb","Deckdisc",0.74,0.466,5,-10.933,0,0.144,0.0471,0,0.0891,0.377,179.878,4
spotify:track:00s1KHCB0zbWzdQAyzm590,"Tijolo por Tijolo","Tijolo por Tijolo","BRAZA",2017-06-02,214280,27,false,iarecippo,2019-01-01T22:44:46Z,"new mpb","Deckdisc",0.787,0.863,0,-9.082,1,0.0463,0.226,0.00232,0.0704,0.876,89.976,4
spotify:track:4EXXzpyerlrYnZlArx0RBB,"Racha a Canela","Tijolo por Tijolo","BRAZA",2017-06-02,181133,23,false,iarecippo,2019-01-01T22:44:46Z,"new mpb","Deckdisc",0.727,0.712,7,-7.638,1,0.0373,0.0886,0,0.0682,0.664,92.024,4
spotify:track:5QRWjrqWa5iQzfBoKPh6Yl,"Exército Sem Farda","Tijolo por Tijolo","BRAZA;Sister Nancy",2017-06-02,159666,30,false,iarecippo,2019-01-01T22:44:46Z,"new mpb,reggae,ragga,rocksteady","Deckdisc",0.71,0.749,5,-7.581,1,0.0714,0.095,0,0.0933,0.806,168.534,4
spotify:track:0ZYuaNa0M0XVimhr8biOmX,"Qual É o Rosto de Deus?","Tijolo por Tijolo","BRAZA",2017-06-02,217746,43,false,iarecippo,2019-01-01T22:44:46Z,"new mpb","Deckdisc",0.764,0.765,1,-9.795,0,0.0559,0.493,0.00000326,0.0894,0.663,172,4
spotify:track:0xesPUu1IrOcEXTmMYKvuh,"Amigos Libertinos","Aprendendo a Mentir","Selvagens à Procura de Lei",2011-01-07,150910,0,false,iarecippo,2019-01-01T22:45:50Z,"brazilian rock,new mpb","Selvagens à Procura de Lei",0.506,0.782,1,-7.198,1,0.0627,0.0739,0,0.178,0.877,147.856,4
spotify:track:4OpttBv9BXxrcqN1ICjDSU,"Adeus É Tudo Que Eu Preciso Ouvir de Você","Aprendendo a Mentir","Selvagens à Procura de Lei",2011-01-07,182361,0,false,iarecippo,2019-01-01T22:45:50Z,"brazilian rock,new mpb","Selvagens à Procura de Lei",0.525,0.723,10,-6.473,1,0.0324,0.00154,0.0000163,0.177,0.541,115.05,4
spotify:track:7oRQxzZ2Y44tdDpNzrsfWt,"Mucambo Cafundó","Aprendendo a Mentir","Selvagens à Procura de Lei",2011-01-07,222773,0,false,iarecippo,2019-01-01T22:45:50Z,"brazilian rock,new mpb","Selvagens à Procura de Lei",0.502,0.775,10,-7.805,0,0.0324,0.0224,0,0.0664,0.687,153.898,4
spotify:track:3ynd7cOKwOtJesMzehvEwQ,"Casona","Aprendendo a Mentir","Selvagens à Procura de Lei",2011-01-07,200334,0,false,iarecippo,2019-01-01T22:45:50Z,"brazilian rock,new mpb","Selvagens à Procura de Lei",0.522,0.833,10,-8.325,0,0.0307,0.000251,0.0000954,0.163,0.642,136.946,4
spotify:track:1Uqyd4ApcPz8JvbnKdRJRu,"Semana Passada","Aprendendo a Mentir","Selvagens à Procura de Lei",2011-01-07,167001,0,false,iarecippo,2019-01-01T22:45:50Z,"brazilian rock,new mpb","Selvagens à Procura de Lei",0.561,0.74,8,-6.706,1,0.0291,0.0143,0,0.0957,0.766,135.021,4
spotify:track:5LIkXJbj2cjiqI0O5r2RiA,"Jamoga","Aprendendo a Mentir","Selvagens à Procura de Lei",2011-01-07,230113,0,false,iarecippo,2019-01-01T22:45:50Z,"brazilian rock,new mpb","Selvagens à Procura de Lei",0.583,0.783,3,-6.959,0,0.0321,0.047,0,0.119,0.713,118.025,4
