Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5MSLdXCsDIIOvbsfNxl8PY,"Cry Baby - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,260643,36,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.363,0.949,9,-4.103,1,0.135,0.176,0.00000657,0.943,0.323,142.87,4
spotify:track:5atlAt28h9xM5wxPspr5MU,"Whole Wide World - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,205714,54,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.405,0.751,5,-3.608,1,0.0392,0.377,0,0.0958,0.762,120.807,4
spotify:track:6tCFrID3KK6XbhdjZi5Dev,"Sweetie Little Jean - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,206154,38,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.57,0.626,11,-3.356,0,0.0507,0.128,0,0.275,0.469,147.815,4
spotify:track:1PkcoaS5maLDpi2xB57dTv,"Spiderhead - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,214016,39,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.591,0.928,11,-2.956,0,0.0336,0.0364,0,0.0715,0.735,120.216,4
spotify:track:6AanYK9tPkIYQmNESshcR6,"Take It or Leave It - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,204669,36,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.719,0.814,0,-5.058,1,0.0383,0.0885,0.000017,0.0577,0.706,121.139,4
spotify:track:7wCmqWO8FGfqeDpkhWPHSS,"Too Late To Say Goodbye - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,239564,37,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.358,0.639,4,-4.267,0,0.0395,0.118,0,0.955,0.191,121.726,1
spotify:track:5WrPfXA4QjfJ1rT0DCjChU,"Punchin' Bag - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,214939,36,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.551,0.799,2,-5.797,1,0.0569,0.292,0,0.702,0.726,74.819,4
spotify:track:6Ks0lh8Y1XUpgmtkfKD7hH,"Shake Me Down - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,209647,40,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.38,0.755,10,-5.935,1,0.0449,0.331,0,0.873,0.233,112.212,4
spotify:track:3nfepxQu9hsmEn2mwm3utK,"Telescope - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,231376,38,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.462,0.551,0,-6.807,1,0.0255,0.67,0,0.511,0.409,96.068,4
spotify:track:5uB3cnt54x4akRQHVKVy3Z,"Instant Crush - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,309390,53,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.587,0.869,10,-5.304,0,0.0318,0.00938,0,0.132,0.734,113.77,4
spotify:track:3zgXnFxsfwWyvSzr7yizUl,"Trouble - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,251093,40,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.454,0.699,0,-6.143,1,0.0389,0.155,0.00536,0.924,0.401,78.874,4
spotify:track:2WWjfVJaOZcb5m88dPAPKP,"Ain't No Rest for the Wicked - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,179126,40,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.563,0.953,0,-5.504,1,0.181,0.0576,0,0.574,0.734,158.968,4
spotify:track:65Fz2cM2BiIlBBlNbw5RtZ,"Rubber Ball - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,244477,43,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.444,0.263,5,-12.276,1,0.0251,0.644,0.00000149,0.867,0.19,77.158,4
spotify:track:6z3RIjrBz6d2tVPYZ9rikZ,"Aberdeen - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,173844,36,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.52,0.838,0,-5.877,1,0.0463,0.000814,0.000401,0.373,0.516,111.725,4
spotify:track:5tZ9PdmbvEDrk6tIxFAUp0,"Golden Brown - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,237365,50,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.198,0.698,2,-8.463,1,0.0347,0.0469,0.23,0.773,0.461,180.675,3
spotify:track:2KwrYiwQcMHZd14diLyJ0p,"Cold Cold Cold - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,214450,39,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.486,0.858,5,-5.087,1,0.0296,0.266,0.00000907,0.72,0.819,140.435,4
spotify:track:4jhqPEs2llfkRCJ8FCxB0n,"How Are You True - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,280491,35,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.348,0.57,11,-8.281,0,0.0525,0.593,0,0.385,0.23,150.895,4
spotify:track:1E0AiFkPAQDWOUZzKyw3YV,"Come a Little Closer - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,225254,43,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.294,0.8,6,-5.356,0,0.0605,0.0354,0.00000201,0.961,0.355,153.846,4
spotify:track:0SjIyM5mHEAV6KpuL3Oznl,"Back Against the Wall - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,226816,35,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.597,0.807,1,-5.66,1,0.0318,0.118,0.00000166,0.665,0.726,113.135,4
spotify:track:5DxEW4Mgz7SIPrdy1EKrA3,"Cigarette Daydreams - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,206833,55,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.616,0.56,2,-7.436,1,0.0272,0.403,0,0.0979,0.299,116.336,4
spotify:track:7d6qX28ITEgBUhCJ86SeYq,"Right Before My Eyes - Unpeeled","Unpeeled","Cage The Elephant",2017-07-28,280173,49,false,iarecippo,2019-01-01T22:47:38Z,"","RCA Records Label",0.494,0.185,2,-10.275,1,0.0305,0.829,0,0.113,0.272,123.97,4
spotify:track:4w9TBRGhvbhiLQB8jVCusl,"Cheetah Tongue","Beautiful People Will Ruin Your Life","The Wombats",2018-02-09,219481,0,false,iarecippo,2019-01-01T22:47:55Z,"indie","The Wombats",0.533,0.967,2,-3.066,1,0.057,0.0426,0.000432,0.132,0.603,95.008,4
spotify:track:3QRqzF6rX9nZbTGQvBU5bN,"Lemon to a Knife Fight","Beautiful People Will Ruin Your Life","The Wombats",2018-02-09,205821,0,false,iarecippo,2019-01-01T22:47:55Z,"indie","The Wombats",0.557,0.849,9,-3.58,0,0.0444,0.000889,0,0.0944,0.71,149.994,4
spotify:track:11IJA30efHAJLO3qroPh5L,"Turn","Beautiful People Will Ruin Your Life","The Wombats",2018-02-09,207679,1,true,iarecippo,2019-01-01T22:47:55Z,"indie","The Wombats",0.531,0.847,1,-3.907,1,0.0529,0.00743,0,0.0916,0.38,105.03,4
spotify:track:7CaMg2X1GlydFAVLaAJgeI,"Black Flamingo","Beautiful People Will Ruin Your Life","The Wombats",2018-02-09,200860,0,false,iarecippo,2019-01-01T22:47:55Z,"indie","The Wombats",0.633,0.845,0,-3.563,1,0.0369,0.00842,0.00000134,0.442,0.735,115.978,4
spotify:track:29iHI9FTSHeC4x4ZUnU5Id,"White Eyes","Beautiful People Will Ruin Your Life","The Wombats",2018-02-09,253420,0,false,iarecippo,2019-01-01T22:47:55Z,"indie","The Wombats",0.567,0.952,0,-2.554,0,0.0509,0.0196,0,0.292,0.584,124.968,4
spotify:track:4fnn4UOaflXcL764UssrPA,"Lethal Combination","Beautiful People Will Ruin Your Life","The Wombats",2018-02-09,158536,0,false,iarecippo,2019-01-01T22:47:55Z,"indie","The Wombats",0.537,0.842,10,-2.502,1,0.0377,0.0235,0,0.27,0.504,96.041,4
spotify:track:1mIfeqRZCPg4xPqCPaNM3N,"Out of My Head","Beautiful People Will Ruin Your Life","The Wombats",2018-02-09,182439,0,false,iarecippo,2019-01-01T22:47:55Z,"indie","The Wombats",0.669,0.685,1,-4.975,1,0.0275,0.142,0,0.248,0.609,89.984,4
spotify:track:3rCKiMUVa3YXsEIbWvedPX,"Ice Cream","Beautiful People Will Ruin Your Life","The Wombats",2018-02-09,224307,0,false,iarecippo,2019-01-01T22:47:55Z,"indie","The Wombats",0.606,0.806,4,-5.755,0,0.0306,0.0167,0.0000461,0.0633,0.858,82.512,4
spotify:track:0WVOvueWnsUYLHzXHguU1J,"Dip You in Honey","Beautiful People Will Ruin Your Life","The Wombats",2018-02-09,188418,0,false,iarecippo,2019-01-01T22:47:55Z,"indie","The Wombats",0.492,0.89,6,-5.611,1,0.034,0.000149,0,0.103,0.647,135.085,4
spotify:track:6Eb9Ry9jYIHlsFXudEbkog,"I Don't Know Why I Like You but I Do","Beautiful People Will Ruin Your Life","The Wombats",2018-02-09,229755,0,false,iarecippo,2019-01-01T22:47:55Z,"indie","The Wombats",0.545,0.695,11,-6.003,0,0.0414,0.0124,0.00000311,0.0843,0.296,153.05,4
spotify:track:1w553LQgqi5Wr1EbnPe2bB,"Scary Love","The Neighbourhood","The Neighbourhood",2018-03-09,224026,0,false,iarecippo,2019-01-01T22:48:14Z,"","Columbia",0.597,0.625,1,-5.94,1,0.0308,0.000104,0.0508,0.149,0.146,112.026,4
spotify:track:6kGiuNbo0qabx8B5RNcgjx,"Nervous","The Neighbourhood","The Neighbourhood",2018-03-09,249040,0,false,iarecippo,2019-01-01T22:48:14Z,"","Columbia",0.589,0.619,0,-7.564,0,0.0427,0.0199,0.101,0.35,0.316,119.956,4
spotify:track:747Ki1XZhdywdnrbip0Yak,"Void","The Neighbourhood","The Neighbourhood",2018-03-09,205493,0,false,iarecippo,2019-01-01T22:48:14Z,"","Columbia",0.533,0.581,5,-8.058,1,0.0536,0.0474,0.0215,0.0917,0.35,84.236,4
spotify:track:11BMGG0MNIh5QYS7TGKqUl,"Sadderdaze","The Neighbourhood","The Neighbourhood",2018-03-09,250800,0,false,iarecippo,2019-01-01T22:48:14Z,"","Columbia",0.538,0.545,4,-4.818,0,0.028,0.00709,0.0000545,0.138,0.32,120.071,4
spotify:track:64P9QyHFK3xYrhFDQ8cTtr,"You Get Me So High","The Neighbourhood","The Neighbourhood",2018-03-09,153266,0,false,iarecippo,2019-01-01T22:48:14Z,"","Columbia",0.343,0.889,8,-6.153,1,0.0552,0.19,0.116,0.137,0.385,88.023,4
spotify:track:3A7GExPnWwQ2FYt6jBYNj7,"Stuck with Me","The Neighbourhood","The Neighbourhood",2018-03-09,258733,0,false,iarecippo,2019-01-01T22:48:14Z,"","Columbia",0.548,0.73,9,-6.399,0,0.0535,0.0161,0.0242,0.147,0.441,166,4
spotify:track:33J0ddM61ZAuI20Tskj7dx,"Vai Render","Letrux Em Noite de Climão","Letrux",2017-07-10,250374,0,false,iarecippo,2019-01-01T22:49:31Z,"new mpb","Joia Moderna [dist. Tratore]",0.669,0.559,5,-9.537,0,0.041,0.195,0.134,0.0633,0.563,168.098,4
spotify:track:6w80pgy3homGqWy0RSIl8S,"Ninguém Perguntou por Você","Letrux Em Noite de Climão","Letrux",2017-07-10,321647,0,false,iarecippo,2019-01-01T22:49:31Z,"new mpb","Joia Moderna [dist. Tratore]",0.588,0.812,7,-8.185,1,0.0342,0.00117,0.186,0.122,0.331,119.021,4
spotify:track:1xARjewCCL97p7Fvm4ai8t,"Coisa Banho de Mar","Letrux Em Noite de Climão","Letrux",2017-07-10,264930,0,false,iarecippo,2019-01-01T22:49:31Z,"new mpb","Joia Moderna [dist. Tratore]",0.623,0.573,4,-8.361,0,0.0322,0.118,0.0185,0.0947,0.114,111.963,4
spotify:track:3LA7ZaQVcRDV5OKh8R7tbj,"Que Estrago","Letrux Em Noite de Climão","Letrux",2017-07-10,249342,0,false,iarecippo,2019-01-01T22:49:31Z,"new mpb","Joia Moderna [dist. Tratore]",0.755,0.703,1,-7.262,1,0.0353,0.0702,0.00575,0.166,0.418,96.996,4
spotify:track:7tJUqUosVeig8c07VMFXOB,"Puro Disfarce","Letrux Em Noite de Climão","Letrux;Marina Lima",2017-07-10,187271,0,false,iarecippo,2019-01-01T22:49:31Z,"new mpb,mpb,brazilian rock,brazilian pop","Joia Moderna [dist. Tratore]",0.778,0.638,8,-8.237,1,0.0524,0.131,0.00122,0.0646,0.564,117.031,4
spotify:track:4uya6keSTsiqZ2BuxBGPcI,"Amoruim","Letrux Em Noite de Climão","Letrux",2017-07-10,245140,0,false,iarecippo,2019-01-01T22:49:31Z,"new mpb","Joia Moderna [dist. Tratore]",0.354,0.552,5,-7.117,1,0.043,0.797,0.0904,0.194,0.12,153.215,4
spotify:track:5AEWNp7zl1i7HEZPNVTbRb,"Noite Estranha, Geral Sentiu","Letrux Em Noite de Climão","Letrux",2017-07-10,279002,0,false,iarecippo,2019-01-01T22:49:31Z,"new mpb","Joia Moderna [dist. Tratore]",0.627,0.697,4,-7.608,1,0.0291,0.134,0.242,0.178,0.412,108.046,4
spotify:track:53VYLs40jGmAUy00sGyIaI,"Além de Cavalos","Letrux Em Noite de Climão","Letrux",2017-07-10,215117,0,false,iarecippo,2019-01-01T22:49:31Z,"new mpb","Joia Moderna [dist. Tratore]",0.404,0.809,11,-4.973,0,0.0499,0.0244,0.00212,0.0932,0.589,110.331,4
spotify:track:26X2i4HJeRObmLmgAERF5Z,"Hypnotized","Letrux Em Noite de Climão","Letrux",2017-07-10,318701,0,false,iarecippo,2019-01-01T22:49:31Z,"new mpb","Joia Moderna [dist. Tratore]",0.705,0.779,4,-6.823,0,0.0467,0.143,0.159,0.105,0.613,122.303,4
spotify:track:1PPpUX83PiGEpAmsa4ddsC,"Flerte Revival","Letrux Em Noite de Climão","Letrux",2017-07-10,190735,0,false,iarecippo,2019-01-01T22:49:31Z,"new mpb","Joia Moderna [dist. Tratore]",0.759,0.785,1,-8.261,1,0.0455,0.0319,0.127,0.133,0.782,119.973,4
spotify:track:3O8IcfzDck3hn78dypo1EM,"5 Years Old","Letrux Em Noite de Climão","Letrux",2017-07-10,196812,0,false,iarecippo,2019-01-01T22:49:31Z,"new mpb","Joia Moderna [dist. Tratore]",0.516,0.0775,9,-15.755,1,0.0428,0.51,0.000679,0.128,0.0859,79.298,5
spotify:track:7Ac9R8oUY7CESPL3GdFpwt,"Soltasbruxa","Soltasbruxa","Francisco, el Hombre",2016-09-16,101920,19,false,iarecippo,2019-01-01T22:49:37Z,"new mpb,mpb","francisco, el hombre",0.225,0.569,2,-6.37,1,0.036,0.0475,0.000829,0.662,0.0415,116.726,4
spotify:track:09cmEXqugz9e6D3ZzWiZZF,"Calor da Rua","Soltasbruxa","Francisco, el Hombre",2016-09-16,201360,39,false,iarecippo,2019-01-01T22:49:37Z,"new mpb,mpb","francisco, el hombre",0.632,0.593,4,-6.473,0,0.032,0.302,0.51,0.175,0.799,100.545,4
spotify:track:7rwe8s6fObqAZMRE2B1Tup,"Bolso Nada","Soltasbruxa","Francisco, el Hombre;Liniker e os Caramelows",2016-09-16,266746,35,false,iarecippo,2019-01-01T22:49:37Z,"new mpb,mpb","francisco, el hombre",0.746,0.794,5,-4.86,0,0.0928,0.314,0.000332,0.165,0.68,105.042,4
spotify:track:3ozJBy2tEYji9plN0xHzr7,"Primavera","Soltasbruxa","Francisco, el Hombre",2016-09-16,214666,20,false,iarecippo,2019-01-01T22:49:37Z,"new mpb,mpb","francisco, el hombre",0.682,0.814,7,-5.774,1,0.0445,0.156,0.00219,0.333,0.796,107.071,4
spotify:track:0MOCk1XEuz8aIn8HPLls5P,"Não Vou Descansar","Soltasbruxa","Francisco, el Hombre",2016-09-16,76813,22,false,iarecippo,2019-01-01T22:49:37Z,"new mpb,mpb","francisco, el hombre",0.619,0.716,8,-9.665,1,0.373,0.689,0,0.113,0.797,73.591,3
spotify:track:5wMrWkvLD4TnTFwclqgjo6,"Triste, Louca ou Má","Soltasbruxa","Francisco, el Hombre;Labaq;Helena Maria;Salma Jô;Renata Éssis",2016-09-16,265826,57,false,iarecippo,2019-01-01T22:49:37Z,"new mpb,mpb","francisco, el hombre",0.388,0.441,5,-7.665,1,0.0282,0.0937,0.00000591,0.111,0.369,149.811,4
spotify:track:63hbpoiu2G07STKs1PVRTk,"...","Soltasbruxa","Francisco, el Hombre;QOWASI",2016-09-16,52040,16,false,iarecippo,2019-01-01T22:49:37Z,"new mpb,mpb","francisco, el hombre",0.304,0.135,2,-15.635,1,0.0499,0.94,0.0000164,0.499,0.243,90.274,3
spotify:track:00AaqJQGATxIKyjRXf9qZ7,"Tá Com Dólar, Tá Com Deus","Soltasbruxa","Francisco, el Hombre;Apanhador Só",2016-09-16,171480,35,false,iarecippo,2019-01-01T22:49:37Z,"new mpb,mpb","francisco, el hombre",0.733,0.789,11,-5.614,0,0.048,0.164,0,0.323,0.765,107.753,4
spotify:track:60AYTdHWQ414gQnK0OKG0J,"Como una Flor","Soltasbruxa","Francisco, el Hombre",2016-09-16,239133,30,false,iarecippo,2019-01-01T22:49:37Z,"new mpb,mpb","francisco, el hombre",0.586,0.754,6,-5.387,0,0.0316,0.111,0.00000345,0.492,0.82,104.897,4
spotify:track:6YicHXyZ5frQrvY3lVGStp,"Sincero","Soltasbruxa","Francisco, el Hombre",2016-09-16,242520,20,false,iarecippo,2019-01-01T22:49:37Z,"new mpb,mpb","francisco, el hombre",0.524,0.304,4,-9.405,0,0.0369,0.897,0.000237,0.183,0.238,100.681,3
spotify:track:48sHgy06z9yHxOHyopIcEr,"Axé e Auê Sem Fuzuê","Soltasbruxa","Francisco, el Hombre",2016-09-16,238960,21,false,iarecippo,2019-01-01T22:49:37Z,"new mpb,mpb","francisco, el hombre",0.72,0.529,0,-9.665,1,0.0515,0.947,0.000135,0.117,0.627,101.991,4
spotify:track:3PmW5n0heixrgeQdUQEYKp,"Muro em Branco","Soltasbruxa","Francisco, el Hombre",2016-09-16,201746,19,false,iarecippo,2019-01-01T22:49:37Z,"new mpb,mpb","francisco, el hombre",0.346,0.79,6,-5.487,1,0.0582,0.00798,0,0.096,0.61,119.005,4
spotify:track:4vWNhCGqrNVfZxunY47GDf,"So American","In the Mountain in the Cloud","Portugal. The Man",2011-07-15,215933,49,false,iarecippo,2019-01-01T22:49:44Z,"","Atlantic Records",0.544,0.758,0,-5.854,1,0.0319,0.0928,0.000232,0.113,0.537,141.804,4
spotify:track:6nb2FEA0N0xebCwoPW0RW6,"Floating (Time Isn't Working My Side)","In the Mountain in the Cloud","Portugal. The Man",2011-07-15,216253,33,false,iarecippo,2019-01-01T22:49:44Z,"","Atlantic Records",0.513,0.761,10,-6.387,0,0.0459,0.000662,0.0756,0.376,0.611,129.021,4
spotify:track:4tD3N8DxePEhUz1Bb4IL3V,"Got It All (This Can't Be Living Now)","In the Mountain in the Cloud","Portugal. The Man",2011-07-15,225773,43,false,iarecippo,2019-01-01T22:49:44Z,"","Atlantic Records",0.427,0.919,9,-4.121,1,0.0601,0.195,0.00368,0.0886,0.385,151.084,4
spotify:track:2X3NxzbcjEsT3gQ5tMiuHJ,"Senseless","In the Mountain in the Cloud","Portugal. The Man",2011-07-15,205893,35,false,iarecippo,2019-01-01T22:49:44Z,"","Atlantic Records",0.457,0.874,2,-3.425,0,0.0273,0.0359,0.0000433,0.321,0.559,81.943,3
spotify:track:6AsW5PbmtQKYgXfbaNul8b,"Head Is a Flame (Cool with It)","In the Mountain in the Cloud","Portugal. The Man",2011-07-15,212760,38,false,iarecippo,2019-01-01T22:49:44Z,"","Atlantic Records",0.574,0.89,4,-5.173,0,0.0488,0.0158,0.0000287,0.0868,0.576,133.055,4
spotify:track:2OIjLXIeX47CiRlTPzaCdI,"You Carried Us (Share with Me the Sun)","In the Mountain in the Cloud","Portugal. The Man",2011-07-15,247200,32,false,iarecippo,2019-01-01T22:49:44Z,"","Atlantic Records",0.424,0.933,2,-6.046,1,0.0979,0.00838,0.00316,0.0649,0.486,165.387,4
spotify:track:1N7FxnnLzAG775dT9fSEP5,"Everything You See (Kids Count Hallelujahs)","In the Mountain in the Cloud","Portugal. The Man",2011-07-15,254813,33,false,iarecippo,2019-01-01T22:49:44Z,"","Atlantic Records",0.421,0.912,2,-3.917,1,0.0531,0.00396,0.00341,0.758,0.5,150.584,4
spotify:track:3UOlYczxtt70Xj1VplXgj8,"All Your Light (Times Like These)","In the Mountain in the Cloud","Portugal. The Man",2011-07-15,266093,48,false,iarecippo,2019-01-01T22:49:44Z,"","Atlantic Records",0.533,0.676,2,-6.469,1,0.065,0.0832,0.000224,0.122,0.377,76.444,4
spotify:track:5W8sli3Irb4ROGkhWo6xxH,"Once Was One","In the Mountain in the Cloud","Portugal. The Man",2011-07-15,262133,34,false,iarecippo,2019-01-01T22:49:44Z,"","Atlantic Records",0.426,0.71,7,-6.752,1,0.0443,0.0564,0.000596,0.0799,0.346,140.105,4
spotify:track:60pGI8AIB22qB8rC0BHrA0,"Share with Me the Sun","In the Mountain in the Cloud","Portugal. The Man",2011-07-15,164160,41,false,iarecippo,2019-01-01T22:49:44Z,"","Atlantic Records",0.515,0.848,0,-7.287,1,0.0345,0.127,0.0368,0.38,0.565,173.912,4
spotify:track:1l5lKWHRfyY7Y3FvDBXlvJ,"Sleep Forever","In the Mountain in the Cloud","Portugal. The Man",2011-07-15,380546,46,true,iarecippo,2019-01-01T22:49:44Z,"","Atlantic Records",0.513,0.467,7,-8.305,1,0.0295,0.367,0.000542,0.319,0.31,145.027,4
spotify:track:0FgNSsaSZTvbLXUumSO8LQ,"Star Treatment","Tranquility Base Hotel & Casino","Arctic Monkeys",2018-05-11,354640,0,false,iarecippo,2019-01-01T22:54:21Z,"indie,garage rock","Domino Recording Co",0.581,0.767,7,-5.026,0,0.0527,0.243,0.00131,0.141,0.673,120.07,4
spotify:track:2AKwcNHeGAqCpD6etK425X,"One Point Perspective","Tranquility Base Hotel & Casino","Arctic Monkeys",2018-05-11,208640,0,false,iarecippo,2019-01-01T22:54:21Z,"indie,garage rock","Domino Recording Co",0.714,0.585,8,-4.57,1,0.0419,0.057,0.00444,0.144,0.842,77.104,4
spotify:track:0mQiDbYxHElUp1eNpLZXaY,"American Sports","Tranquility Base Hotel & Casino","Arctic Monkeys",2018-05-11,158040,0,false,iarecippo,2019-01-01T22:54:21Z,"indie,garage rock","Domino Recording Co",0.372,0.865,7,-4.288,0,0.0513,0.00169,0.00293,0.127,0.594,176.689,3
spotify:track:7co8zvT6HJuyT81IDukyID,"Tranquility Base Hotel & Casino","Tranquility Base Hotel & Casino","Arctic Monkeys",2018-05-11,212093,0,true,iarecippo,2019-01-01T22:54:21Z,"indie,garage rock","Domino Recording Co",0.584,0.835,9,-4.326,0,0.0297,0.0411,0.0147,0.199,0.781,142.2,4
spotify:track:3NmndGYOIYocA5OTHMVoaw,"Golden Trunks","Tranquility Base Hotel & Casino","Arctic Monkeys",2018-05-11,173626,0,false,iarecippo,2019-01-01T22:54:21Z,"indie,garage rock","Domino Recording Co",0.492,0.564,2,-5.811,1,0.0278,0.129,0.0000173,0.131,0.0896,92.544,4
spotify:track:3nhzPKCm2yqGmgEhdAg19u,"Four Out Of Five","Tranquility Base Hotel & Casino","Arctic Monkeys",2018-05-11,312346,0,false,iarecippo,2019-01-01T22:54:21Z,"indie,garage rock","Domino Recording Co",0.601,0.863,0,-4.31,1,0.0685,0.0626,0,0.0717,0.676,130.189,4
spotify:track:1JdArJ9NKCF9TQASGQgszg,"The World's First Ever Monster Truck Front Flip","Tranquility Base Hotel & Casino","Arctic Monkeys",2018-05-11,180013,0,true,iarecippo,2019-01-01T22:54:21Z,"indie,garage rock","Domino Recording Co",0.602,0.601,10,-5.742,1,0.0303,0.346,0.349,0.0735,0.553,145.075,4
