Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:34MR0NqiSFGSb9iq2nfIFd,"Eclipse","Underwater Pipe Dreams","Inner Wave",2017-08-25,184798,0,false,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.611,0.798,4,-5.49,0,0.0308,0.386,0.902,0.32,0.665,120,4
spotify:track:1v1veXIQ1TKYAEJ98zCEgL,"Twnsion","Underwater Pipe Dreams","Inner Wave",2017-08-25,137464,0,false,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.465,0.928,7,-3.905,0,0.0542,0.0314,0.0136,0.265,0.705,155.929,4
spotify:track:02RZTElQK6esXNoB4rHLgV,"I'm Aware","Underwater Pipe Dreams","Inner Wave",2017-08-25,135152,0,false,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.808,0.501,6,-6.303,1,0.0607,0.575,0.308,0.167,0.938,102.028,4
spotify:track:6azKV0PmXpnAJXkLD8S5FS,"Jerry","Underwater Pipe Dreams","Inner Wave",2017-08-25,209829,0,false,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.606,0.889,7,-5.382,1,0.047,0.163,0.412,0.109,0.86,130.031,4
spotify:track:2KXOEVH32yWyXyVpBiFtOh,"Emphasis","Underwater Pipe Dreams","Inner Wave",2017-08-25,124933,0,false,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.593,0.45,6,-7.46,0,0.0265,0.346,0.957,0.375,0.501,66.976,3
spotify:track:4qOfpLIrlAapX4eJoeWq20,"Discipline","Underwater Pipe Dreams","Inner Wave",2017-08-25,221115,0,true,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.362,0.877,1,-5.477,0,0.0518,0.0189,0.51,0.232,0.441,110.29,3
spotify:track:4o6AaPLjpSR1B2zH5caed1,"Buffalo","Underwater Pipe Dreams","Inner Wave",2017-08-25,223919,0,true,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.467,0.837,9,-5.355,1,0.0405,0.243,0.341,0.102,0.779,154.022,4
spotify:track:1n2yIlJGdn6B0mSImqJKL8,"Forest","Underwater Pipe Dreams","Inner Wave",2017-08-25,232201,0,false,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.489,0.635,11,-7.549,0,0.0369,0.322,0.854,0.212,0.597,183.961,4
spotify:track:1uNizq3D0phyMO4cX5LNLI,"Møøn","Underwater Pipe Dreams","Inner Wave",2017-08-25,148254,0,false,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.54,0.901,8,-3.92,1,0.0573,0.203,0.957,0.0697,0.2,121.033,4
spotify:track:0OEMc29a082FcQFTazp5w8,"People Free","Underwater Pipe Dreams","Inner Wave",2017-08-25,199638,0,false,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.562,0.689,7,-5.325,0,0.0273,0.406,0.18,0.107,0.39,82.981,4
spotify:track:7CR1XRzgI0FvRDscRJaSQr,"Drowning","Underwater Pipe Dreams","Inner Wave",2017-08-25,116028,0,false,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.131,0.501,1,-17.06,0,0.0745,0.898,0.604,0.338,0.511,174.68,5
spotify:track:4fCIOy1ehSaUECdcCQ0ls2,"Buffalo Reprise","Underwater Pipe Dreams","Inner Wave",2017-08-25,123846,0,true,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.426,0.705,6,-3.655,0,0.0316,0.0927,0.0899,0.317,0.787,126.07,4
spotify:track:2puQWQWZFDaJu0966fx7Kc,"Bower","Underwater Pipe Dreams","Inner Wave",2017-08-25,126583,0,false,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.621,0.667,6,-5.524,0,0.0406,0.315,0.888,0.0835,0.94,86.041,4
spotify:track:3ZUE4n9qvqgZhDumcJjlvq,"Nice One","Underwater Pipe Dreams","Inner Wave",2017-08-25,213327,0,false,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.543,0.853,10,-3.843,0,0.0347,0.0203,0.386,0.214,0.867,114.994,4
spotify:track:6siM0xi9LR4oez9rqG61NF,"Song 3","Underwater Pipe Dreams","Inner Wave",2017-08-25,207212,0,false,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.55,0.828,5,-4.063,1,0.0332,0.121,0.112,0.257,0.583,107.008,4
spotify:track:6k74QImeVywrM8J2DWthGh,"Conversations","Underwater Pipe Dreams","Inner Wave",2017-08-25,357821,0,true,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.446,0.635,2,-5.164,1,0.0312,0.428,0.303,0.0857,0.298,130.941,3
spotify:track:709R9sfIjDM9OdAym9tr8Q,"Balto","Underwater Pipe Dreams","Inner Wave",2017-08-25,236469,0,false,iarecippo,2019-01-26T01:42:18Z,"","Inner Wave",0.315,0.603,5,-6.843,0,0.0438,0.957,0.701,0.363,0.136,129.641,3
spotify:track:1TFjgmDNqtfw2R0ruYZkUI,"This Year","Somersault","Beach Fossils",2017-06-02,168092,0,false,iarecippo,2019-01-29T04:28:22Z,"dream pop,surf rock,shoegaze","Bayonet Records",0.499,0.791,7,-7.293,0,0.0268,0.000656,0.0545,0.233,0.339,145.083,4
spotify:track:1OizyHGla5mKI8dtoziSVt,"Tangerine","Somersault","Beach Fossils",2017-06-02,194486,0,false,iarecippo,2019-01-29T04:28:22Z,"dream pop,surf rock,shoegaze","Bayonet Records",0.325,0.742,2,-7.178,1,0.0385,0.000669,0.0038,0.0454,0.487,111.897,5
spotify:track:6qn2qn12aqeFfIjGodvxjw,"Saint Ivy","Somersault","Beach Fossils",2017-06-02,224410,0,false,iarecippo,2019-01-29T04:28:22Z,"dream pop,surf rock,shoegaze","Bayonet Records",0.39,0.546,11,-6.588,0,0.0346,0.0338,0.0586,0.328,0.441,163.452,4
spotify:track:5yaO6I0gPMq6OgkroE7Pfd,"May 1st","Somersault","Beach Fossils",2017-06-02,178554,0,false,iarecippo,2019-01-29T04:28:22Z,"dream pop,surf rock,shoegaze","Bayonet Records",0.569,0.625,2,-7.429,1,0.0273,0.0407,0.0113,0.536,0.502,139.966,4
spotify:track:3vrsbOJlI60wbXgiHQAIlT,"Rise","Somersault","Beach Fossils",2017-06-02,101119,0,false,iarecippo,2019-01-29T04:28:22Z,"dream pop,surf rock,shoegaze","Bayonet Records",0.619,0.366,5,-10.787,1,0.0388,0.657,0.0945,0.114,0.587,70.003,4
spotify:track:3FiDA9GX921AiW7iEpYS3K,"Sugar","Somersault","Beach Fossils",2017-06-02,204062,0,false,iarecippo,2019-01-29T04:28:22Z,"dream pop,surf rock,shoegaze","Bayonet Records",0.578,0.645,6,-7.494,1,0.0269,0.0129,0.00211,0.122,0.411,82,4
spotify:track:1QpJocn11QPnteD8YiaK3Z,"Closer Everywhere","Somersault","Beach Fossils",2017-06-02,196109,0,false,iarecippo,2019-01-29T04:28:22Z,"dream pop,surf rock,shoegaze","Bayonet Records",0.518,0.739,2,-5.977,1,0.0287,0.000576,0.0000903,0.0571,0.371,166.003,4
spotify:track:1c5LuOe0ktxmD1Hgq3h7h0,"Social Jetlag","Somersault","Beach Fossils",2017-06-02,182050,0,false,iarecippo,2019-01-29T04:28:22Z,"dream pop,surf rock,shoegaze","Bayonet Records",0.599,0.557,10,-9.093,1,0.0241,0.302,0.0397,0.186,0.304,81.496,4
spotify:track:1KPDAA9zyJXcEDvFW5inYi,"Down the Line","Somersault","Beach Fossils",2017-06-02,158474,0,false,iarecippo,2019-01-29T04:28:22Z,"dream pop,surf rock,shoegaze","Bayonet Records",0.603,0.743,7,-6.569,1,0.0395,0.24,0.00392,0.147,0.533,162.265,4
spotify:track:0Ne4f6fa5NKpUCCtQoVmBK,"Be Nothing","Somersault","Beach Fossils",2017-06-02,301075,0,false,iarecippo,2019-01-29T04:28:22Z,"dream pop,surf rock,shoegaze","Bayonet Records",0.325,0.485,6,-6.103,1,0.031,0.00509,0.18,0.116,0.186,146.544,4
spotify:track:3WQnV2K73PBtPY072Pt8ZS,"That’s All for Now","Somersault","Beach Fossils",2017-06-02,190798,0,false,iarecippo,2019-01-29T04:28:22Z,"dream pop,surf rock,shoegaze","Bayonet Records",0.485,0.714,0,-7.654,1,0.0292,0.0398,0.0018,0.322,0.37,149.911,4
spotify:track:6uom1frWHhdXdNdf8MHKWA,"Água","O Futuro Não Demora","BaianaSystem;Antonio Carlos & Jocafi;Orquestra Afrosinfônica",2019-02-15,191280,0,false,iarecippo,2019-02-15T11:10:49Z,"new mpb,brazilian pop,axé,samba,brazilian jazz","Máquina de Louco",0.766,0.772,7,-6.858,0,0.0373,0.291,0.004,0.0989,0.604,97.015,4
spotify:track:2CBCFIzmumJ8pHEv2bcQZt,"Bola de Cristal","O Futuro Não Demora","BaianaSystem",2019-02-15,252026,0,false,iarecippo,2019-02-15T11:10:49Z,"new mpb,brazilian pop,axé","Máquina de Louco",0.721,0.86,4,-6.956,0,0.0451,0.503,0.00122,0.287,0.589,114.944,4
spotify:track:2SqvLRfVzbfJWXRrGPiuMD,"Salve","O Futuro Não Demora","BaianaSystem;BNegão;Antonio Carlos & Jocafi;Edy Star",2019-02-15,236240,0,false,iarecippo,2019-02-15T11:10:49Z,"new mpb,brazilian pop,axé,brazilian hip hop,samba,glam rock","Máquina de Louco",0.66,0.793,0,-5.852,0,0.196,0.426,0.0000669,0.0944,0.764,196.138,4
spotify:track:4g3eC92vbNjIc9vS7Ye2Ie,"Sulamericano","O Futuro Não Demora","BaianaSystem;Manu Chao",2019-02-15,246346,1,false,iarecippo,2019-02-15T11:10:49Z,"new mpb,brazilian pop,axé,latin alternative","Máquina de Louco",0.692,0.913,7,-5.413,0,0.133,0.208,0.00587,0.108,0.938,180.016,4
spotify:track:7sBW1PIwPe0RhgkQByk0EG,"Sonar","O Futuro Não Demora","BaianaSystem;Curumin;Edgar",2019-02-15,170293,0,false,iarecippo,2019-02-15T11:10:49Z,"new mpb,brazilian pop,axé","Máquina de Louco",0.75,0.649,4,-7.584,0,0.043,0.0199,0.00425,0.142,0.691,99.99,4
spotify:track:2I4gnx00qQyTgG6FzJrRg4,"Melô do Centro da Terra","O Futuro Não Demora","BaianaSystem;Lourimbau",2019-02-15,109920,0,false,iarecippo,2019-02-15T11:10:49Z,"new mpb,brazilian pop,axé","Máquina de Louco",0.583,0.644,11,-8.691,0,0.0499,0.329,0.000823,0.0825,0.221,150.169,4
spotify:track:0VjyKaDsZ29g00cvIywo5t,"Navio","O Futuro Não Demora","BaianaSystem",2019-02-15,339413,0,false,iarecippo,2019-02-15T11:10:49Z,"new mpb,brazilian pop,axé","Máquina de Louco",0.591,0.873,1,-6.877,0,0.111,0.105,0.0181,0.0676,0.882,162.121,4
spotify:track:2MwJYrmAqLPOxd3pSLNdYb,"Redoma","O Futuro Não Demora","BaianaSystem;Samba de Lata de Tijuaçú",2019-02-15,156733,0,false,iarecippo,2019-02-15T11:10:49Z,"new mpb,brazilian pop,axé","Máquina de Louco",0.779,0.918,0,-6.912,1,0.268,0.126,0.0000461,0.701,0.391,100.041,4
spotify:track:0JODkg3g4Pn6MgeNyaARlF,"Saci","O Futuro Não Demora","BaianaSystem",2019-02-15,177773,0,false,iarecippo,2019-02-15T11:10:49Z,"new mpb,brazilian pop,axé","Máquina de Louco",0.799,0.844,7,-6.306,1,0.103,0.204,0,0.172,0.683,131.025,4
spotify:track:6Nbv5afftLlcKFUHFelLMp,"Sambaqui","O Futuro Não Demora","BaianaSystem",2019-02-15,79466,0,false,iarecippo,2019-02-15T11:10:49Z,"new mpb,brazilian pop,axé","Máquina de Louco",0.492,0.901,2,-7.872,1,0.0909,0.241,0.00822,0.245,0.965,78.319,4
spotify:track:5WBOWPmga0BZF0OKUmky4r,"Arapuca","O Futuro Não Demora","BaianaSystem",2019-02-15,103560,0,false,iarecippo,2019-02-15T11:10:49Z,"new mpb,brazilian pop,axé","Máquina de Louco",0.876,0.766,11,-6.141,1,0.238,0.426,0.000021,0.108,0.963,131.095,4
spotify:track:16qGlEtbDQW4IFcRsIjmwm,"CertoPeloCertoh","O Futuro Não Demora","BaianaSystem;VANDAL",2019-02-15,165160,0,false,iarecippo,2019-02-15T11:10:49Z,"new mpb,brazilian pop,axé,brazilian hip hop","Máquina de Louco",0.726,0.72,6,-6.841,1,0.31,0.327,0,0.287,0.874,149.995,4
spotify:track:2NSgtDwrRUVYdfLm0pkTEC,"Fogo","O Futuro Não Demora","BaianaSystem;Orquestra Afrosinfônica",2019-02-15,105563,0,false,iarecippo,2019-02-15T11:10:49Z,"new mpb,brazilian pop,axé,brazilian jazz","Máquina de Louco",0.53,0.625,0,-7.167,0,0.048,0.168,0.185,0.0809,0.403,125.343,5
spotify:track:4CHqxeHvggZLFC4H2RyJLZ,"Eu Vou Ali - Remix","Cabe Mais Ainda","bule",2018-11-07,96734,1,false,iarecippo,2019-02-23T21:24:05Z,"","bule [dist. Tratore]",0.535,0.701,5,-9.333,1,0.0544,0.246,0.878,0.0804,0.809,169.942,4
spotify:track:2Cy5qgY9uzGuQdPA2mcX56,"Cabe Mais Ainda","Cabe Mais Ainda","bule",2018-11-07,304134,5,false,iarecippo,2019-02-23T21:24:05Z,"","bule [dist. Tratore]",0.628,0.546,9,-10.287,1,0.0316,0.0735,0.000375,0.0717,0.447,116.012,4
spotify:track:3mGKlKsKCs6GPeZJbixiXi,"Acho Que É - Remix","Cabe Mais Ainda","bule",2018-11-07,50201,1,false,iarecippo,2019-02-23T21:24:05Z,"","bule [dist. Tratore]",0.336,0.175,1,-12.946,1,0.0538,0.899,0.554,0.149,0.638,118.539,3
spotify:track:4wf00U6gMdrx1Hjhc1fYiT,"Coro","Cabe Mais Ainda","bule",2018-11-07,185742,10,false,iarecippo,2019-02-23T21:24:05Z,"","bule [dist. Tratore]",0.687,0.715,8,-6.406,0,0.0419,0.173,0.0216,0.115,0.8,108.952,4
spotify:track:0zOvuC0RFIoCVLyquM2RIU,"Havia Tempo","Cabe Mais Ainda","bule",2018-11-07,289065,2,false,iarecippo,2019-02-23T21:24:05Z,"","bule [dist. Tratore]",0.579,0.771,2,-10.568,1,0.0413,0.0123,0.139,0.146,0.542,117.036,4
spotify:track:3jERMHq1JX5dJBaKnmbJeZ,"Passando - Remix","Cabe Mais Ainda","bule",2018-11-07,29142,0,false,iarecippo,2019-02-23T21:24:05Z,"","bule [dist. Tratore]",0.153,0.538,2,-17.139,0,0.0561,0.755,0.000847,0.394,0.232,134.827,4
spotify:track:4FbhalX2EjiaTaKEIDchjr,"Azul","Cabe Mais Ainda","bule",2018-11-07,220078,3,false,iarecippo,2019-02-23T21:24:05Z,"","bule [dist. Tratore]",0.759,0.752,7,-7.269,0,0.0541,0.714,0.0243,0.573,0.898,105.044,4
spotify:track:38KiY86JqHOaIMn0Bwtfz2,"Aliás","Cabe Mais Ainda","bule",2018-11-07,269467,2,false,iarecippo,2019-02-23T21:24:05Z,"","bule [dist. Tratore]",0.553,0.776,5,-8.663,1,0.0378,0.0319,0.197,0.162,0.544,170.069,4
spotify:track:0heaDEJReMRx2jLIThiOk3,"Superficial","Nosso Amor Vai Dançar","Biltre",2017-11-03,238701,0,false,iarecippo,2019-02-24T22:31:29Z,"new mpb","Biltre",0.773,0.557,9,-8.579,0,0.033,0.312,0.0000069,0.15,0.802,109.977,4
spotify:track:0EEfmJJH6KqeWWreQKIqDc,"Wilson","Nosso Amor Vai Dançar","Biltre",2017-11-03,198577,0,false,iarecippo,2019-02-24T22:31:29Z,"new mpb","Biltre",0.731,0.567,0,-8.195,0,0.0301,0.251,0,0.404,0.963,130.027,4
spotify:track:2anqVp5rYAVNR2EIGWeWsy,"Nosso Amor Foi um GIF","Nosso Amor Vai Dançar","Biltre",2017-11-03,208236,0,false,iarecippo,2019-02-24T22:31:29Z,"new mpb","Biltre",0.777,0.629,9,-8.126,1,0.0369,0.168,0.0000314,0.0943,0.904,138.937,4
spotify:track:0QG1SFAWrD3cVnxvOP8x0b,"Biju","Nosso Amor Vai Dançar","Biltre",2017-11-03,239072,0,false,iarecippo,2019-02-24T22:31:29Z,"new mpb","Biltre",0.673,0.528,6,-8.542,0,0.0368,0.237,0.0000977,0.3,0.5,117.613,4
spotify:track:4KuWzeEgFQGRhiVEeI5639,"Tomate","Nosso Amor Vai Dançar","Biltre",2017-11-03,193004,0,false,iarecippo,2019-02-24T22:31:29Z,"new mpb","Biltre",0.794,0.442,4,-8.419,0,0.0714,0.546,0.00000166,0.0767,0.722,100.016,4
spotify:track:2m02D0OS7gwnZpd3YOMLpW,"Filho do Fela","Nosso Amor Vai Dançar","Biltre",2017-11-03,225419,0,false,iarecippo,2019-02-24T22:31:29Z,"new mpb","Biltre",0.543,0.559,5,-8.688,1,0.127,0.12,0.0000222,0.345,0.779,120.471,4
spotify:track:5ql8SNZAPrSaO2h4PGx6i4,"Saparada","Nosso Amor Vai Dançar","Biltre",2017-11-03,171920,0,false,iarecippo,2019-02-24T22:31:29Z,"new mpb","Biltre",0.812,0.495,10,-7.86,0,0.0613,0.36,0.0000152,0.177,0.777,89.988,4
spotify:track:53va5506ZlYUtbl8v695l9,"Bagana","Nosso Amor Vai Dançar","Biltre",2017-11-03,172756,0,false,iarecippo,2019-02-24T22:31:29Z,"new mpb","Biltre",0.715,0.754,7,-6.471,1,0.0524,0.0731,0.00000209,0.127,0.622,127.955,4
spotify:track:6UFY0vllfysoyTmBE0N4F6,"Daisy","Tasmania","Pond",2019-03-01,380720,0,false,iarecippo,2019-03-07T16:47:06Z,"neo-psychedelic,psychedelic rock","Marathon Artists",0.566,0.761,8,-6.598,1,0.0586,0.291,0.00185,0.256,0.417,125.002,4
spotify:track:7yARM3rCEUK926cPv2RPsq,"Sixteen Days","Tasmania","Pond",2019-03-01,173440,0,false,iarecippo,2019-03-07T16:47:06Z,"neo-psychedelic,psychedelic rock","Marathon Artists",0.541,0.864,0,-5.643,1,0.0697,0.0262,0.00000532,0.295,0.701,94.933,4
spotify:track:1WfJy6Q1UE9N9FYNVQTFf0,"Tasmania","Tasmania","Pond",2019-03-01,244253,0,false,iarecippo,2019-03-07T16:47:06Z,"neo-psychedelic,psychedelic rock","Marathon Artists",0.637,0.81,8,-6.001,1,0.044,0.091,0.00456,0.0979,0.79,141.954,4
spotify:track:3FTemdZTR2lgdNLoQSP3oX,"The Boys Are Killing Me","Tasmania","Pond",2019-03-01,226386,0,false,iarecippo,2019-03-07T16:47:06Z,"neo-psychedelic,psychedelic rock","Marathon Artists",0.635,0.718,2,-4.937,1,0.0454,0.0386,0,0.25,0.507,107.998,4
spotify:track:5PAFnTaAXqtf0HBEEOJPVC,"Hand Mouth Dancer","Tasmania","Pond",2019-03-01,280120,0,true,iarecippo,2019-03-07T16:47:06Z,"neo-psychedelic,psychedelic rock","Marathon Artists",0.625,0.829,0,-6.937,1,0.0443,0.0478,0.00965,0.492,0.0366,113.004,4
spotify:track:36iuDz3EDNydJKbpobJTN2,"Goodnight P.C.C.","Tasmania","Pond",2019-03-01,324200,0,false,iarecippo,2019-03-07T16:47:06Z,"neo-psychedelic,psychedelic rock","Marathon Artists",0.461,0.747,6,-5.88,1,0.0759,0.311,0.023,0.0985,0.318,139.974,4
spotify:track:3DcRG9YAlO0upu2T9sTzmz,"Burnt Out Star","Tasmania","Pond",2019-03-01,489586,0,true,iarecippo,2019-03-07T16:47:06Z,"neo-psychedelic,psychedelic rock","Marathon Artists",0.526,0.718,1,-7.279,1,0.0322,0.0525,0.0562,0.247,0.139,150.005,4
spotify:track:1xPeeg8xD2oAAC4vUcmhE0,"Selené","Tasmania","Pond",2019-03-01,234400,0,true,iarecippo,2019-03-07T16:47:06Z,"neo-psychedelic,psychedelic rock","Marathon Artists",0.542,0.856,1,-7.087,1,0.0374,0.112,0.000266,0.142,0.546,130.08,4
spotify:track:5UBl6C0zu1qzbvwQbOPjqC,"Shame","Tasmania","Pond",2019-03-01,291080,0,false,iarecippo,2019-03-07T16:47:06Z,"neo-psychedelic,psychedelic rock","Marathon Artists",0.54,0.526,0,-9.781,1,0.0833,0.586,0.00112,0.195,0.0803,113.65,4
spotify:track:5FSqeFtbw4GI7i97JSk9I2,"Doctor's In","Tasmania","Pond",2019-03-01,244269,0,false,iarecippo,2019-03-07T16:47:06Z,"neo-psychedelic,psychedelic rock","Marathon Artists",0.365,0.839,4,-6.943,0,0.0548,0.0334,0.377,0.1,0.159,90.041,4
