Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3muPeGlMYQ5kAKFclg67Ro,"10 Contados","Céu","Céu",2005-06-21,207000,29,false,iarecippo,2020-01-01T20:28:06Z,"new mpb,mpb","Urban Jungle Records",0.793,0.292,9,-12.12,1,0.0787,0.73,0.0105,0.0727,0.427,138.006,4
spotify:track:6dYiklrrSUyN09jYMNt1Yu,"Vinheta Dorival","Céu","Céu",2005-06-21,31520,23,false,iarecippo,2020-01-01T20:28:06Z,"new mpb,mpb","Urban Jungle Records",0.442,0.152,6,-21.939,0,0.152,0.948,0.925,0.11,0.342,63.165,3
spotify:track:5JMahW3WkCud4aGXTG7Sea,"Mais um Lamento","Céu","Céu",2005-06-21,288626,26,false,iarecippo,2020-01-01T20:28:06Z,"new mpb,mpb","Urban Jungle Records",0.864,0.354,9,-11.668,1,0.0478,0.395,0.244,0.113,0.572,123.985,4
spotify:track:1vOUHuPjdTdxsyV42EOJbe,"Concrete Jungle","Céu","Céu",2005-06-21,212040,36,false,iarecippo,2020-01-01T20:28:06Z,"new mpb,mpb","Urban Jungle Records",0.886,0.394,6,-11.517,0,0.0486,0.288,0.000455,0.0496,0.82,99.003,4
spotify:track:0E6qDCnnVu1UthwGQOfOzh,"Veu da Noite","Céu","Céu",2005-06-21,377786,22,false,iarecippo,2020-01-01T20:28:06Z,"new mpb,mpb","Urban Jungle Records",0.547,0.249,11,-14.584,1,0.0423,0.485,0.494,0.107,0.0957,76.992,3
spotify:track:77pClt1Eq7QrljkLwNBaXM,"Valsa Pra Biu Roque","Céu","Céu",2005-06-21,169333,22,false,iarecippo,2020-01-01T20:28:06Z,"new mpb,mpb","Urban Jungle Records",0.637,0.189,9,-13.333,0,0.0356,0.819,0.0000591,0.242,0.366,74.1,3
spotify:track:6Im56yPfKZkIfly3Kv1kq9,"Ave Cruz","Céu","Céu",2005-06-21,207000,24,false,iarecippo,2020-01-01T20:28:06Z,"new mpb,mpb","Urban Jungle Records",0.782,0.598,7,-9.145,1,0.0727,0.388,0.192,0.25,0.9,156.011,4
spotify:track:0dCXbrhdFT2LIS0QkqshbD,"O Ronco Da Cuica","Céu","Céu",2005-06-21,203920,23,false,iarecippo,2020-01-01T20:28:06Z,"new mpb,mpb","Urban Jungle Records",0.75,0.544,1,-11.808,0,0.088,0.649,0.0362,0.0828,0.403,113.939,4
spotify:track:754QpSS8pE7HvMCcGQUJQT,"Bobagem","Céu","Céu",2005-06-21,139000,22,false,iarecippo,2020-01-01T20:28:06Z,"new mpb,mpb","Urban Jungle Records",0.834,0.131,1,-18.907,1,0.142,0.526,0.0114,0.0993,0.145,145.898,4
spotify:track:2Hh9I9BSgarox07O45p2tY,"Samba Na Sola","Céu","Céu",2005-06-21,187720,24,false,iarecippo,2020-01-01T20:28:06Z,"new mpb,mpb","Urban Jungle Records",0.747,0.463,9,-12.746,1,0.0471,0.717,0.111,0.145,0.898,102.113,4
spotify:track:4AjIYqDCoHTxt9k5w4P9o6,"Mais Um Lamento (Lenza Remix)","Céu","Céu",2005-06-21,294506,19,false,iarecippo,2020-01-01T20:28:06Z,"new mpb,mpb","Urban Jungle Records",0.752,0.496,11,-9.413,1,0.0345,0.272,0.844,0.0972,0.524,124.019,4
spotify:track:19VRqsY2PuCDL53pPRQVEt,"Hit","Mahmundi","Mahmundi",2017-05-26,246293,33,false,iarecippo,2020-01-06T14:50:57Z,"new mpb,brazilian pop,mpb","Universal Music Ltda.",0.755,0.83,6,-5.052,0,0.0292,0.22,0.0476,0.0514,0.833,103.01,4
spotify:track:3eB6Imewes3kokhBvnbKjf,"Azul","Mahmundi","Mahmundi",2017-05-26,270138,30,false,iarecippo,2020-01-06T14:50:57Z,"new mpb,brazilian pop,mpb","Universal Music Ltda.",0.662,0.533,3,-6.76,1,0.0488,0.362,0.0000615,0.107,0.424,90.039,4
spotify:track:5gkutkpj8eusZGT7tTZuF5,"Eterno Verão","Mahmundi","Mahmundi",2017-05-26,213143,24,false,iarecippo,2020-01-06T14:50:57Z,"new mpb,brazilian pop,mpb","Universal Music Ltda.",0.767,0.722,0,-5.961,1,0.0337,0.19,0.0000375,0.0928,0.533,129.998,4
spotify:track:7lq7iyZhbfQ5xly8cSvXT6,"Desaguar","Mahmundi","Mahmundi",2017-05-26,232704,23,false,iarecippo,2020-01-06T14:50:57Z,"new mpb,brazilian pop,mpb","Universal Music Ltda.",0.553,0.822,9,-3.291,0,0.0319,0.246,0,0.162,0.598,130.011,4
spotify:track:6HlfNChnaIxsE3eSfyIvGg,"Meu Amor","Mahmundi","Mahmundi",2017-05-26,244014,29,false,iarecippo,2020-01-06T14:50:57Z,"new mpb,brazilian pop,mpb","Universal Music Ltda.",0.711,0.663,5,-5.385,0,0.0666,0.219,0.000305,0.0696,0.656,82.998,4
spotify:track:3wUDrWHJ3bxBDRCHuiamUD,"Calor Do Amor","Mahmundi","Mahmundi",2017-05-26,239817,31,false,iarecippo,2020-01-06T14:50:57Z,"new mpb,brazilian pop,mpb","Universal Music Ltda.",0.73,0.742,9,-5.565,0,0.0398,0.0533,0.000919,0.13,0.35,120.008,4
spotify:track:5jn5jnmwO9hdyoix0bCOif,"Leve","Mahmundi","Mahmundi",2017-05-26,295771,43,false,iarecippo,2020-01-06T14:50:57Z,"new mpb,brazilian pop,mpb","Universal Music Ltda.",0.799,0.479,2,-8.587,0,0.0371,0.951,0.393,0.0631,0.782,125.978,4
spotify:track:2wBX8HPaNPt39dX6EKcbSh,"Quase Sempre","Mahmundi","Mahmundi",2017-05-26,274481,29,false,iarecippo,2020-01-06T14:50:57Z,"new mpb,brazilian pop,mpb","Universal Music Ltda.",0.643,0.37,6,-7.33,0,0.0271,0.441,0.00000289,0.108,0.305,62.497,4
spotify:track:1hVUaD7blIl2t951WL71M5,"Wild","Mahmundi","Mahmundi",2017-05-26,232128,18,false,iarecippo,2020-01-06T14:50:57Z,"new mpb,brazilian pop,mpb","Universal Music Ltda.",0.818,0.43,9,-8.507,1,0.0358,0.168,0.000212,0.0751,0.354,128.047,4
spotify:track:7wISSLBxLSTWQcNFJDByjS,"Sentimento","Mahmundi","Mahmundi",2017-05-26,276129,22,false,iarecippo,2020-01-06T14:50:57Z,"new mpb,brazilian pop,mpb","Universal Music Ltda.",0.704,0.345,10,-6.677,0,0.0338,0.231,0.0000295,0.118,0.13,146.146,4
spotify:track:3RxyagFJ4YFSFh0Igjci2A,"1963 - 12"" Version","Brotherhood (Collector's Edition)","New Order",1986-09-29,337813,45,false,iarecippo,2020-01-16T17:57:12Z,"new wave,synthpop,post-punk","Rhino/Warner Records",0.638,0.925,8,-6.927,1,0.0315,0.00407,0.163,0.0369,0.904,125.613,4
spotify:track:0DVgUfiIYPPE5UurNn1mqm,"Procession - 2015 Remaster","Singles (2016 Remaster)","New Order",2005-09-30,270093,31,false,iarecippo,2020-01-16T17:57:20Z,"new wave,synthpop,post-punk","Rhino/Warner Records",0.294,0.89,0,-7.878,1,0.0643,0.0286,0.826,0.209,0.335,165.439,4
spotify:track:5uyJ7fbjk6xZzt5UL5jcQg,"True Faith - 2015 Remaster","Singles (2016 Remaster)","New Order",2005-09-30,252053,59,false,iarecippo,2020-01-16T17:57:24Z,"new wave,synthpop,post-punk","Rhino/Warner Records",0.608,0.924,0,-5.919,1,0.035,0.261,0.012,0.338,0.948,117.231,4
spotify:track:21extzX26A1BEXAkllMPT4,"Bizarre Love Triangle - 2015 Remaster","Brotherhood","New Order",1986-09-29,262000,39,false,iarecippo,2020-01-16T17:57:28Z,"new wave,synthpop,post-punk","Rhino",0.629,0.915,10,-6.567,1,0.0383,0.0666,0.793,0.0928,0.892,118.345,4
spotify:track:3y6UNT1bb2eYblTWFT4n77,"State of the Nation","Brotherhood (Collector's Edition)","New Order",1986-09-29,396840,36,false,iarecippo,2020-01-16T17:57:32Z,"new wave,synthpop,post-punk","Rhino/Warner Records",0.59,0.906,4,-6.085,0,0.0501,0.0324,0.0246,0.099,0.728,116.041,4
spotify:track:3HI1yqFW7yhSkNXhtBTwly,"Shellshock","The Best of New Order","New Order",1994-01-01,264866,45,false,iarecippo,2020-01-16T17:57:36Z,"new wave,synthpop,post-punk","London Records",0.654,0.953,2,-7.955,0,0.0472,0.0574,0.0000125,0.0981,0.794,122.15,4
spotify:track:2bXR3wHjJ7zBZ7RRuTVCvQ,"The Perfect Kiss - 2015 Remaster","Low-Life","New Order",1985-05-13,289373,57,false,iarecippo,2020-01-16T17:57:39Z,"new wave,synthpop,post-punk","Rhino",0.629,0.859,0,-6.065,1,0.0325,0.00521,0.252,0.131,0.8,130.405,4
spotify:track:0kQTkXqjtWSPCM2D14cGq3,"Thieves like Us","The Best of New Order","New Order",1994-01-01,237680,50,false,iarecippo,2020-01-16T17:57:42Z,"new wave,synthpop,post-punk","London Records",0.662,0.682,0,-6.484,1,0.0318,0.0172,0.000611,0.129,0.857,113.027,4
spotify:track:4REb96ZoYZ9uKHGU2yIVTU,"Confusion - UK 7"" Promo Edit; 2015 Remaster","Singles (2016 Remaster)","New Order",2005-09-30,249146,29,false,iarecippo,2020-01-16T17:57:47Z,"new wave,synthpop,post-punk","Rhino/Warner Records",0.702,0.805,2,-9.423,1,0.0629,0.154,0.00173,0.0923,0.919,119.831,4
spotify:track:5rvY5aFTSvQAo2VNUR1Fxy,"Blue Monday - 2011 Total Version","TOTAL","New Order",2011-06-03,449906,55,false,iarecippo,2020-01-16T17:57:50Z,"new wave,synthpop,post-punk","WM UK",0.792,0.713,0,-9.199,1,0.0539,0.000611,0.845,0.0855,0.849,130.418,4
spotify:track:4ELWT1yVHNK5Bo6MOpI4oR,"Temptation","TOTAL","New Order",2011-06-03,324653,44,false,iarecippo,2020-01-16T17:57:55Z,"new wave,synthpop,post-punk","WM UK",0.783,0.742,0,-8.697,1,0.0314,0.00173,0.0602,0.237,0.646,125.608,4
spotify:track:1wAvaUHRV7ThdmEgBT3W2A,"Everythings Gone Green - 7"" Version; 2015 Remaster","Singles (2016 Remaster)","New Order",2005-09-30,259293,31,false,iarecippo,2020-01-16T17:57:58Z,"new wave,synthpop,post-punk","Rhino/Warner Records",0.683,0.974,7,-9.055,1,0.0377,0.00156,0.555,0.315,0.663,127.108,4
spotify:track:61E8w4M1XI9PSYjWNXIRkA,"Ceremony - 2011 Total Version","TOTAL","New Order",2011-06-03,277813,41,false,iarecippo,2020-01-16T17:58:01Z,"new wave,synthpop,post-punk","WM UK",0.318,0.654,0,-9.293,1,0.0311,0.0000782,0.0742,0.112,0.352,134.748,4
spotify:track:53PkA8aXiwH4ppa0V0iO7o,"oh baby","american dream","LCD Soundsystem",2017-09-01,349452,65,false,iarecippo,2020-01-20T15:52:15Z,"alternative dance,new rave","DFA Records/Columbia",0.58,0.622,5,-12.005,1,0.0352,0.0192,0.653,0.648,0.781,169.442,4
spotify:track:0tAvA30pZhd3IUeH0obJkm,"other voices","american dream","LCD Soundsystem",2017-09-01,403483,31,false,iarecippo,2020-01-20T15:52:15Z,"alternative dance,new rave","DFA Records/Columbia",0.729,0.686,11,-10.322,0,0.0551,0.00192,0.631,0.0746,0.914,124.326,4
spotify:track:5LQVkIyf3HwZ9i6Xk1i59H,"i used to","american dream","LCD Soundsystem",2017-09-01,332329,38,false,iarecippo,2020-01-20T15:52:15Z,"alternative dance,new rave","DFA Records/Columbia",0.624,0.742,11,-7.913,0,0.0282,0.00633,0.00285,0.0922,0.512,112.628,4
spotify:track:5kUELvsIbY1OwLWogXkawl,"change yr mind","american dream","LCD Soundsystem",2017-09-01,297715,30,false,iarecippo,2020-01-20T15:52:15Z,"alternative dance,new rave","DFA Records/Columbia",0.763,0.849,10,-8.466,0,0.056,0.0176,0.507,0.0872,0.757,105.005,4
spotify:track:1xVznNshNUZcvdhSwj7kAb,"how do you sleep?","american dream","LCD Soundsystem",2017-09-01,552149,35,false,iarecippo,2020-01-20T15:52:15Z,"alternative dance,new rave","DFA Records/Columbia",0.638,0.567,0,-9.061,1,0.0324,0.00421,0.103,0.15,0.411,105.926,4
spotify:track:1yAldIvjyQQ6gU5TMNTJNo,"tonite","american dream","LCD Soundsystem",2017-09-01,347348,42,false,iarecippo,2020-01-20T15:52:15Z,"alternative dance,new rave","DFA Records/Columbia",0.767,0.787,2,-8.28,1,0.0566,0.0678,0.00509,0.43,0.839,121.102,4
spotify:track:51vOZQuGnqPXfU5VbTZqZb,"call the police","american dream","LCD Soundsystem",2017-09-01,418740,43,false,iarecippo,2020-01-20T15:52:15Z,"alternative dance,new rave","DFA Records/Columbia",0.375,0.728,2,-6.475,1,0.0442,0.0000962,0.00411,0.0781,0.344,151.011,4
spotify:track:60k0xRw1oYUwZYp4e2iue8,"american dream","american dream","LCD Soundsystem",2017-09-01,366660,47,false,iarecippo,2020-01-20T15:52:15Z,"alternative dance,new rave","DFA Records/Columbia",0.295,0.54,0,-8.372,1,0.0314,0.0529,0.00372,0.209,0.199,202.015,3
spotify:track:1KwRLMrU6PjhfQCtX3CrKS,"emotional haircut","american dream","LCD Soundsystem",2017-09-01,329331,27,true,iarecippo,2020-01-20T15:52:15Z,"alternative dance,new rave","DFA Records/Columbia",0.626,0.949,9,-7.065,1,0.113,0.00339,0.627,0.119,0.484,150.506,4
spotify:track:0AUp2LQdUSJRtQa5rTx3fJ,"black screen","american dream","LCD Soundsystem",2017-09-01,725722,33,false,iarecippo,2020-01-20T15:52:15Z,"alternative dance,new rave","DFA Records/Columbia",0.585,0.432,7,-14.59,1,0.0254,0.325,0.924,0.0913,0.0735,100.02,4
spotify:track:2cmRpmO04TLaKPzmAzySYZ,"Dance Yrself Clean","This Is Happening","LCD Soundsystem",2010-05-17,536471,72,false,iarecippo,2020-01-23T12:31:06Z,"alternative dance,new rave","Parlophone UK",0.739,0.611,11,-9.829,1,0.0622,0.00557,0.725,0.04,0.794,98.004,4
spotify:track:0IUAugkLGELvtFJfzPn2vi,"Drunk Girls","This Is Happening","LCD Soundsystem",2010-05-17,222106,52,false,iarecippo,2020-01-23T12:31:06Z,"alternative dance,new rave","Parlophone UK",0.599,0.878,4,-7.759,1,0.0387,0.000259,0.0258,0.0829,0.814,144.029,4
spotify:track:6nlmCGmPBYfdKnMpavObQm,"One Touch","This Is Happening","LCD Soundsystem",2010-05-17,465680,45,false,iarecippo,2020-01-23T12:31:06Z,"alternative dance,new rave","Parlophone UK",0.696,0.912,0,-8.205,1,0.0752,0.00905,0.868,0.324,0.474,119.995,4
spotify:track:4Cy0NHJ8Gh0xMdwyM9RkQm,"All I Want","This Is Happening","LCD Soundsystem",2010-05-17,401440,54,false,iarecippo,2020-01-23T12:31:06Z,"alternative dance,new rave","Parlophone UK",0.53,0.829,7,-7.014,1,0.0361,0.0537,0.88,0.106,0.949,134.99,4
spotify:track:2073QOEC8rBtSyTsRyaWiP,"I Can Change","This Is Happening","LCD Soundsystem",2010-05-17,352003,67,false,iarecippo,2020-01-23T12:31:06Z,"alternative dance,new rave","Parlophone UK",0.644,0.73,1,-6.565,1,0.0287,0.00215,0.00178,0.233,0.695,116.981,4
spotify:track:3fU0407Cls1hLW1ap5w2Lr,"You Wanted a Hit","This Is Happening","LCD Soundsystem",2010-05-17,546413,52,false,iarecippo,2020-01-23T12:31:06Z,"alternative dance,new rave","Parlophone UK",0.968,0.398,4,-10.293,0,0.102,0.00165,0.0013,0.0619,0.63,125.996,4
spotify:track:3VhBuvzzuGUuh7nyJJvGLk,"Pow Pow","This Is Happening","LCD Soundsystem",2010-05-17,503026,45,true,iarecippo,2020-01-23T12:31:06Z,"alternative dance,new rave","Parlophone UK",0.79,0.844,11,-9.929,0,0.0692,0.00457,0.244,0.0993,0.777,126.017,4
spotify:track:4NiwTsBlFT7H2OMpUbadwL,"Somebody's Calling Me","This Is Happening","LCD Soundsystem",2010-05-17,413080,39,false,iarecippo,2020-01-23T12:31:06Z,"alternative dance,new rave","Parlophone UK",0.716,0.283,0,-12.34,1,0.0286,0.00493,0.71,0.0989,0.455,87.948,4
spotify:track:5gmv3BgePSYiHnPJgY7oTJ,"Home","This Is Happening","LCD Soundsystem",2010-05-17,473333,64,false,iarecippo,2020-01-23T12:31:06Z,"alternative dance,new rave","Parlophone UK",0.752,0.844,9,-8.705,1,0.0398,0.0462,0.131,0.0782,0.78,124.013,4
spotify:track:3485WyRsPFt9v3OegY1atZ,"Fruta Gogóia - Ao Vivo","Gal A Todo Vapor (Live)","Gal Costa",1971-03-19,65466,27,false,iarecippo,2020-01-24T21:49:15Z,"mpb,bossa nova,brazilian jazz","Universal Music Ltda.",0.524,0.0179,9,-17.915,1,0.0727,0.746,0.0000012,0.113,0.123,80.766,3
spotify:track:7y4t07QOezOkyAyJiCbyMK,"Vapor Barato - Ao Vivo","Gal A Todo Vapor (Live)","Gal Costa",1971-03-19,517480,40,false,iarecippo,2020-01-24T21:49:15Z,"mpb,bossa nova,brazilian jazz","Universal Music Ltda.",0.459,0.234,9,-11.853,0,0.0474,0.858,0.000348,0.126,0.304,77.063,3
spotify:track:0IU437tPUW68g1nakW2EmM,"Dê Um Rolê - Ao Vivo","Gal A Todo Vapor (Live)","Gal Costa",1971-03-19,245466,45,false,iarecippo,2020-01-24T21:49:15Z,"mpb,bossa nova,brazilian jazz","Universal Music Ltda.",0.458,0.505,7,-12.81,1,0.077,0.199,0,0.762,0.542,131.404,4
spotify:track:3f8cqeWTLhY5bpvxbDuvWd,"Perola Negra - Ao Vivo","Gal A Todo Vapor (Live)","Gal Costa",1971-03-19,284853,30,false,iarecippo,2020-01-24T21:49:15Z,"mpb,bossa nova,brazilian jazz","Universal Music Ltda.",0.381,0.59,9,-12.675,0,0.113,0.448,0.00000112,0.432,0.613,106.47,3
spotify:track:4Opw57Q7Zt1BsoB5BWIqPt,"Mal Secreto - Ao Vivo","Gal A Todo Vapor (Live)","Gal Costa",1971-03-19,302080,30,false,iarecippo,2020-01-24T21:49:15Z,"mpb,bossa nova,brazilian jazz","Universal Music Ltda.",0.487,0.361,7,-13.371,1,0.061,0.425,0.0000203,0.336,0.524,132.402,4
spotify:track:0Xzqun2yGvonnOKdmkOAvM,"Como 2 E 2 - Ao Vivo","Gal A Todo Vapor (Live)","Gal Costa",1971-03-19,272066,30,false,iarecippo,2020-01-24T21:49:15Z,"mpb,bossa nova,brazilian jazz","Universal Music Ltda.",0.596,0.106,2,-17.673,1,0.129,0.828,0.00011,0.498,0.491,118.921,3
spotify:track:6AzKz6dxz6ZLzZKWFsJJmG,"Hotel Das Estrelas - Ao Vivo","Gal A Todo Vapor (Live)","Gal Costa",1971-03-19,270066,27,false,iarecippo,2020-01-24T21:49:15Z,"mpb,bossa nova,brazilian jazz","Universal Music Ltda.",0.435,0.372,7,-12.871,1,0.0522,0.33,0.000258,0.348,0.33,137.52,3
spotify:track:70XbR6VcCbZbwVKl8xMNQJ,"Assum Preto - Ao Vivo","Gal A Todo Vapor (Live)","Gal Costa",1971-03-19,229400,26,false,iarecippo,2020-01-24T21:49:15Z,"mpb,bossa nova,brazilian jazz","Universal Music Ltda.",0.362,0.0415,9,-18.939,0,0.133,0.875,0.00000436,0.313,0.169,171.872,5
spotify:track:32WIoHB90hCs0qZHK0LPtA,"Bota A Mão Nas Cadeiras - Ao Vivo","Gal A Todo Vapor (Live)","Gal Costa",1971-03-19,68600,23,false,iarecippo,2020-01-24T21:49:15Z,"mpb,bossa nova,brazilian jazz","Universal Music Ltda.",0.616,0.654,7,-11.254,1,0.127,0.306,0,0.485,0.899,95.924,4
spotify:track:0YS1vImEvwEeS2BQOAI9gg,"Maria Bethânia - Ao Vivo","Gal A Todo Vapor (Live)","Gal Costa",1971-03-19,45333,24,false,iarecippo,2020-01-24T21:49:15Z,"mpb,bossa nova,brazilian jazz","Universal Music Ltda.",0.485,0.236,7,-19.437,1,0.315,0.919,0.0000367,0.132,0.526,114.751,4
spotify:track:0pq0xucXL7WbDcrbct4VKn,"Não Se Esqueça De Mim - Ao Vivo","Gal A Todo Vapor (Live)","Gal Costa",1971-03-19,119400,23,false,iarecippo,2020-01-24T21:49:15Z,"mpb,bossa nova,brazilian jazz","Universal Music Ltda.",0.24,0.889,7,-9.857,1,0.256,0.6,0.0000329,0.947,0.376,156.591,4
spotify:track:5OTFbBfHoVhPkT4HjOqxyR,"Luz Do Sol - Ao Vivo","Gal A Todo Vapor (Live)","Gal Costa",1971-03-19,324026,25,false,iarecippo,2020-01-24T21:49:15Z,"mpb,bossa nova,brazilian jazz","Universal Music Ltda.",0.386,0.621,7,-11.415,1,0.199,0.484,0.0000658,0.736,0.579,130.021,4
spotify:track:6n0OkQj7OMYVFW10umLBnO,"Exu","Ascensão","Serena Assumpção;BUHR;Luê;Zé Celso Martinez Corrêa",2016-07-07,185466,0,false,iarecippo,2020-02-03T01:04:00Z,"axé,new mpb","Selo Sesc",0.617,0.738,11,-7.723,0,0.414,0.0907,0.0000534,0.349,0.291,100.038,4
spotify:track:0VS71PspEL8WqVNIDuXEJI,"Ogum","Ascensão","Serena Assumpção;Gustavo Souza;Tatá Aeroplano;Tulipa Ruiz",2016-07-07,232453,0,false,iarecippo,2020-02-03T01:04:00Z,"axé,new mpb,mpb","Selo Sesc",0.472,0.441,9,-8.508,0,0.38,0.603,0.00000731,0.118,0.506,105.611,4
spotify:track:6eumIRLep0sjpNBOcKJqJl,"Oxumaré","Ascensão","Serena Assumpção;Mãeana;Moreno Veloso",2016-07-07,233866,0,false,iarecippo,2020-02-03T01:04:00Z,"axé,new mpb,mpb","Selo Sesc",0.569,0.611,7,-7.312,1,0.0828,0.083,0.00455,0.267,0.472,82.709,4
spotify:track:40NUZ2BbJZojWa8MlKG9U7,"Xangô","Ascensão","Serena Assumpção;Kiko Dinucci;Juçara Marçal",2016-07-07,297506,0,false,iarecippo,2020-02-03T01:04:00Z,"axé,new mpb,avant-garde,samba","Selo Sesc",0.604,0.498,4,-7.311,0,0.0323,0.777,0.00000352,0.109,0.36,96.052,4
