Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:39xpSU7FwiN195XBMeT0GS,"Maleducato","Quantum Leap","Dumbo Gets Mad",2013-09-22,90827,14,false,iarecippo,2021-03-01T20:27:09Z,"neo-psychedelic,psychedelic rock","Bad Panda Records",0.531,0.226,7,-14.694,0,0.0271,0.97,0.446,0.102,0.17,95.461,3
spotify:track:3Z7AIUOBlrp6PJMbkZ63CP,"Punch & Tea","Quantum Leap","Dumbo Gets Mad",2013-09-22,283115,20,false,iarecippo,2021-03-01T20:27:09Z,"neo-psychedelic,psychedelic rock","Bad Panda Records",0.548,0.546,9,-7.376,1,0.023,0.154,0.87,0.309,0.316,78.975,4
spotify:track:6UIIQ77efJTqp4p4fi3Wo7,"Paradigme","Paradigmes","La Femme",2021-04-02,216293,47,false,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.599,0.842,0,-5.894,1,0.0388,0.0377,0.0000227,0.142,0.532,104.992,4
spotify:track:2UKt76lfD2SGturLfzRq1j,"Le sang de mon prochain","Paradigmes","La Femme",2021-04-02,209680,45,false,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.586,0.798,7,-6.465,1,0.031,0.0753,0.0018,0.0792,0.566,118.002,4
spotify:track:6lbkdQ51nx1XPMGoiG3BZ6,"Cool Colorado","Paradigmes","La Femme",2021-04-02,232480,49,true,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.508,0.761,9,-7.149,1,0.0454,0.0415,0.0000672,0.117,0.474,81.464,4
spotify:track:4v7gNRZkeVFFh3IUHcBHTv,"Foutre le bordel","Paradigmes","La Femme",2021-04-02,129919,38,true,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.551,0.895,0,-4.48,1,0.0371,0.00374,0.000339,0.186,0.52,94.99,4
spotify:track:1CCKf8yGsKuVz5cgRwgShM,"Nouvelle-Orléans","Paradigmes","La Femme",2021-04-02,233706,48,false,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.636,0.905,8,-6.28,1,0.0497,0.243,0.0000304,0.376,0.484,111.109,4
spotify:track:2dALvck73iimdQBrGAuaNo,"Pasadena","Paradigmes","La Femme",2021-04-02,228613,57,false,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.646,0.567,0,-9.352,1,0.0542,0.748,0.0000479,0.143,0.425,80.01,4
spotify:track:4Rfpn0ZnX0xO00hj9GW2Xb,"Lâcher de chevaux","Paradigmes","La Femme",2021-04-02,151760,33,false,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.339,0.78,2,-8.159,1,0.0566,0.117,0.563,0.063,0.3,138.717,4
spotify:track:6AeporA7I4xoCnnPCGKfdK,"Disconnexion","Paradigmes","La Femme",2021-04-02,201093,40,false,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.311,0.793,7,-6.156,1,0.0354,0.00727,0.802,0.0908,0.786,145.56,4
spotify:track:1Tr4gI53nCKXc9O8eeJHr6,"Foreigner","Paradigmes","La Femme",2021-04-02,212613,33,true,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.727,0.826,2,-6.303,1,0.0466,0.0579,0.000643,0.103,0.645,144.988,4
spotify:track:21575y2ODLVQ1mGAJbYub9,"Force & respect","Paradigmes","La Femme",2021-04-02,128826,31,false,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.743,0.949,6,-6.872,0,0.123,0.708,0.417,0.11,0.718,110.015,4
spotify:track:07UR4kLgos5Dln4vX9pezF,"Divine créature","Paradigmes","La Femme",2021-04-02,307746,44,false,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.731,0.563,2,-9.907,1,0.063,0.358,0.0832,0.107,0.653,120.011,3
spotify:track:3cog2B7cICzIucXLoE1lYY,"Mon ami","Paradigmes","La Femme",2021-04-02,157173,31,false,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.629,0.868,4,-8.245,1,0.041,0.179,0.00757,0.0941,0.113,100.013,4
spotify:track:0e5S3haBtL4brDo4cu9wEU,"Le jardin","Paradigmes","La Femme",2021-04-02,240066,42,true,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.477,0.516,0,-6.566,1,0.0259,0.436,0.000156,0.12,0.252,139.999,4
spotify:track:6N949F38tg3hXQnbfPXywJ,"Va","Paradigmes","La Femme",2021-04-02,259453,36,false,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.406,0.756,11,-5.391,0,0.0375,0.592,0.355,0.175,0.541,114.82,4
spotify:track:4CWjcFDg1oiONAkIkRiIpG,"Tu t'en lasses","Paradigmes","La Femme",2021-04-02,362013,52,false,iarecippo,2021-04-05T21:03:57Z,"french indie pop,french pop,french house","Disque Pointu",0.589,0.559,0,-10.867,1,0.028,0.474,0.482,0.0781,0.452,80.008,4
spotify:track:4z2XNXfoN8xnVP3rYdOU0l,"First Class","Mordechai","Khruangbin",2020-06-26,286997,0,false,iarecippo,2021-04-17T23:54:06Z,"neo-psychedelic","Dead Oceans",0.582,0.392,4,-14.835,0,0.0376,0.0649,0.92,0.645,0.603,83.057,4
spotify:track:4fMIe4htuvA8RoygYDFqO5,"Time (You and I)","Mordechai","Khruangbin",2020-06-26,342189,0,false,iarecippo,2021-04-17T23:54:06Z,"neo-psychedelic","Dead Oceans",0.751,0.49,11,-13.679,1,0.0453,0.00932,0.145,0.0725,0.925,105.407,4
spotify:track:6cVstYpU7fB0IKhJJmaqVe,"Connaissais de Face","Mordechai","Khruangbin",2020-06-26,260732,0,false,iarecippo,2021-04-17T23:54:06Z,"neo-psychedelic","Dead Oceans",0.64,0.452,10,-12.552,1,0.0633,0.0504,0.768,0.0764,0.971,149.046,3
spotify:track:4AihGF6dk12E3eGupierBT,"Father Bird, Mother Bird","Mordechai","Khruangbin",2020-06-26,185165,0,false,iarecippo,2021-04-17T23:54:06Z,"neo-psychedelic","Dead Oceans",0.579,0.449,7,-12.274,0,0.0329,0.0474,0.856,0.108,0.576,82.654,4
spotify:track:7GNX61TqwvInTGIR3pS2pm,"If There is No Question","Mordechai","Khruangbin",2020-06-26,353108,0,false,iarecippo,2021-04-17T23:54:06Z,"neo-psychedelic","Dead Oceans",0.637,0.441,8,-15.577,0,0.0378,0.00631,0.896,0.143,0.698,98.464,4
spotify:track:1JhKbaSsS9yKMP4whv7bjS,"Pelota","Mordechai","Khruangbin",2020-06-26,167972,0,false,iarecippo,2021-04-17T23:54:06Z,"neo-psychedelic","Dead Oceans",0.66,0.649,9,-11.78,0,0.0595,0.0499,0.402,0.0841,0.961,103.897,4
spotify:track:0Gcs85JHJPQCBSVqZrsyO5,"One to Remember","Mordechai","Khruangbin",2020-06-26,270639,0,false,iarecippo,2021-04-17T23:54:06Z,"neo-psychedelic","Dead Oceans",0.582,0.31,1,-14.264,1,0.0444,0.0569,0.878,0.563,0.865,149.174,4
spotify:track:4qh6Aw7Y7G4rxtRB3SUmqs,"Dearest Alfred","Mordechai","Khruangbin",2020-06-26,238215,0,false,iarecippo,2021-04-17T23:54:06Z,"neo-psychedelic","Dead Oceans",0.546,0.259,7,-13.372,0,0.0271,0.656,0.932,0.0781,0.365,85.338,4
spotify:track:6dw8ETrtlFSrkzw6W8cWxN,"So We Won't Forget","Mordechai","Khruangbin",2020-06-26,298333,0,false,iarecippo,2021-04-17T23:54:06Z,"neo-psychedelic","Dead Oceans",0.647,0.414,2,-13.219,1,0.0985,0.0309,0.85,0.183,0.967,101.301,4
spotify:track:3uf5RwbZC29rMTyr6ZXX0H,"Shida","Mordechai","Khruangbin",2020-06-26,234913,0,false,iarecippo,2021-04-17T23:54:06Z,"neo-psychedelic","Dead Oceans",0.589,0.511,0,-10.961,1,0.0333,0.0166,0.89,0.125,0.896,139.1,4
spotify:track:06yiYlbdcanbh4GJEFyhEj,"Reza Forte","OXEAXEEXU","BaianaSystem;BNegão",2021-04-23,232293,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé,brazilian hip hop","Máquina De Louco",0.838,0.914,0,-4.026,0,0.124,0.384,0.00433,0.0979,0.858,145.998,4
spotify:track:3T7LettdukEd5Kf1s6MII4,"Raminho","OXEAXEEXU","BaianaSystem",2021-04-23,78880,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.585,0.711,0,-8.105,1,0.0382,0.924,0.00745,0.311,0.952,145.874,3
spotify:track:438mvglmmUAmK8OARQqFvd,"Dança de Airumã","OXEAXEEXU","BaianaSystem",2021-04-23,227573,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.682,0.862,7,-4.551,0,0.0618,0.155,0.00303,0.297,0.624,107.994,4
spotify:track:51qhR6wqpb6Gm2PSOwBPCF,"Corneteiro Luís","OXEAXEEXU","BaianaSystem",2021-04-23,219826,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.764,0.857,9,-4.618,0,0.0323,0.291,0.0536,0.245,0.793,126.008,4
spotify:track:5iJXXtOCk0Fx4eOC8LduBR,"Brasiliana","OXEAXEEXU","BaianaSystem;Chico César",2021-04-23,244533,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé,mpb,forró tradicional,forró","Máquina De Louco",0.636,0.915,10,-3.734,0,0.0544,0.174,0.00141,0.338,0.891,166.019,4
spotify:track:2jR9xbXmW7L5W2qMLQprBy,"Chapéu Panamá","OXEAXEEXU","BaianaSystem",2021-04-23,183706,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.824,0.931,7,-4.667,1,0.26,0.415,0.0115,0.0589,0.48,105.003,4
spotify:track:4p6AGgNYuN2y5v7dTqDMu7,"Pachamama","OXEAXEEXU","BaianaSystem;Claudia Manzo",2021-04-23,158066,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.749,0.855,4,-4.463,0,0.0422,0.0791,0.00156,0.0841,0.883,150.046,3
spotify:track:4UI3qMUacIIev18bDTyRRR,"Capucha","OXEAXEEXU","BaianaSystem;Claudia Manzo",2021-04-23,174680,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.738,0.937,2,-4.175,1,0.147,0.164,0.0000496,0.215,0.582,104.973,4
spotify:track:7nTDFaGqZtkA0KDEays8vu,"Oxe","OXEAXEEXU","BaianaSystem;Bule Bule;Rapadura",2021-04-23,198213,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé,brazilian hip hop","Máquina De Louco",0.74,0.911,5,-3.823,1,0.154,0.311,0.00000146,0.0784,0.566,107.931,4
spotify:track:7yEfhrMbfp8XNUrBFM7660,"Vixe","OXEAXEEXU","BaianaSystem;Bule Bule",2021-04-23,66706,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.439,0.625,7,-6.242,1,0.0535,0.87,0.00138,0.236,0.559,83.604,4
spotify:track:6oNlBZwqefXprM721Bmksi,"A Vida É Curta Pra Viver Depois","OXEAXEEXU","BaianaSystem;Carolaine",2021-04-23,217866,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.682,0.701,8,-6.925,1,0.0556,0.354,0.000132,0.116,0.577,92.004,4
spotify:track:3A33sno00r6ooYuPjV8txe,"Rádio África","OXEAXEEXU","BaianaSystem",2021-04-23,198720,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.735,0.949,7,-5.486,1,0.0441,0.0594,0.682,0.854,0.849,130.018,4
spotify:track:1KME77F9mu2RQS8vo6JVwa,"Nauliza","OXEAXEEXU","BaianaSystem;Makavelli;Jay Mitta",2021-04-23,220613,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé,singeli","Máquina De Louco",0.617,0.942,4,-4.511,0,0.124,0.0359,0.00422,0.247,0.734,169.999,4
spotify:track:1Ob6GLRM0pdmW6Nl8hnGNj,"Catraca","OXEAXEEXU","BaianaSystem;Tonho Matéria",2021-04-23,126120,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.74,0.939,7,-4.784,1,0.106,0.363,0.00649,0.153,0.965,154.95,4
spotify:track:5qSIn5VR4Yp1xcb7krEJQy,"O Que Não Me Destrói Me Fortalece","OXEAXEEXU","BaianaSystem;Céu",2021-04-23,232773,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé,mpb","Máquina De Louco",0.737,0.571,11,-6.756,0,0.0302,0.0577,0.000717,0.127,0.656,119.058,4
spotify:track:6WwuU2Qa5bDgmu9Y7H9NPK,"Monopólio","OXEAXEEXU","BaianaSystem",2021-04-23,197600,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.535,0.935,5,-5.064,1,0.0927,0.0139,0.000108,0.496,0.795,170.004,4
spotify:track:1sTIyJ58UqaMxjGllmkzx2,"Tubarão","OXEAXEEXU","BaianaSystem",2021-04-23,142333,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.738,0.925,0,-4.211,1,0.043,0.0126,0.836,0.156,0.699,131.062,4
spotify:track:13vgkc4kKqZi14NzDInzId,"Barbatana","OXEAXEEXU","BaianaSystem;Junix 11",2021-04-23,142226,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.561,0.779,0,-6.748,1,0.0305,0.000689,0.667,0.134,0.353,131.022,4
spotify:track:6fej0nLBxOC2WR2p85shDS,"Criado Mudou","OXEAXEEXU","BaianaSystem",2021-04-23,127960,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.546,0.704,4,-7.025,0,0.0403,0.586,0.0199,0.127,0.112,133.971,4
spotify:track:3j0d73FhRaRKlasGXXKZMu,"Guerra Batalha","OXEAXEEXU","BaianaSystem;Liz Reis",2021-04-23,146000,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé","Máquina De Louco",0.3,0.357,4,-7.598,0,0.0315,0.686,0,0.118,0.248,120.127,4
spotify:track:0MCmqLitiJMIh3qhp8xnmv,"Reza Frevo","OXEAXEEXU","BaianaSystem;Thiago França",2021-04-23,96524,0,false,iarecippo,2021-04-23T16:57:29Z,"new mpb,brazilian pop,axé,brazilian jazz","Máquina De Louco",0.453,0.98,2,-7.562,0,0.383,0.0919,0.979,0.106,0.344,161.104,4
spotify:track:2GGzUsGLZLsJILhBc1s8J6,"Festa no Meu Quarto","Sim","Noporn",2021-04-16,259892,0,false,iarecippo,2021-04-28T15:39:04Z,"electroclash","Noporn",0.76,0.515,1,-12.115,1,0.0408,0.0554,0.147,0.124,0.469,121.988,4
spotify:track:2F7dWZopRIBg0tXHH5oq2T,"Enfeite de Cabelo","Sim","Noporn",2021-04-16,192250,0,false,iarecippo,2021-04-28T15:39:04Z,"electroclash","Noporn",0.851,0.796,0,-10.129,1,0.0522,0.0926,0.129,0.119,0.59,122.004,4
spotify:track:1LhqtTPkgNn0jfNBtEZS0X,"Leis da Física","Sim","Noporn",2021-04-16,233250,0,false,iarecippo,2021-04-28T15:39:04Z,"electroclash","Noporn",0.724,0.485,0,-11.961,1,0.0478,0.0491,0.842,0.0919,0.0571,117.034,4
spotify:track:1eKWTjC4e5kKPTXcxi3GNH,"Praia de Artista","Sim","Noporn",2021-04-16,261000,0,true,iarecippo,2021-04-28T15:39:04Z,"electroclash","Noporn",0.78,0.687,5,-9.805,0,0.101,0.0861,0.265,0.0971,0.503,121.99,4
spotify:track:0ZbDraULuF5OSwKrGu29jc,"Pérola Suja","Sim","Noporn",2021-04-16,197000,0,false,iarecippo,2021-04-28T15:39:04Z,"electroclash","Noporn",0.594,0.608,10,-9.25,0,0.0555,0.000822,0.0317,0.173,0.519,122.918,4
spotify:track:2pEuCSOokYtieg4MKrAT9m,"Slow Sex","Sim","Noporn",2021-04-16,242625,0,false,iarecippo,2021-04-28T15:39:04Z,"electroclash","Noporn",0.792,0.536,5,-9.111,1,0.05,0.0116,0.259,0.131,0.61,123.987,4
