Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2CJH5Y7TcAfPL0mjo2fdEy,"Ashamed","Luna","¿Téo?",2023-08-18,229493,47,false,iarecippo,2024-01-11T01:31:17Z,"","49 Digits LLC",0.663,0.32,4,-11.77,0,0.0315,0.316,0.0226,0.368,0.107,100.026,4
spotify:track:3OngkUaB9I2J4rGnwrSb6o,"Bésame","Luna","¿Téo?",2023-08-18,240000,27,false,iarecippo,2024-01-11T01:31:17Z,"","49 Digits LLC",0.271,0.187,11,-14.809,0,0.032,0.831,0.0265,0.0934,0.166,76.583,3
spotify:track:6FVTR2n7GSZIEJCNWjF8RZ,"SARAVÁ.","IBORU","Marcelo D2",2023-06-14,108343,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba","Pupila Dilatada",0.387,0.695,5,-6.941,1,0.11,0.643,0,0.286,0.582,166.626,3
spotify:track:1gvKyAXuKx7pet21fWyp5C,"POVO DE FÉ.","IBORU","Marcelo D2;Nega Duda",2023-06-14,191906,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba,axé","Pupila Dilatada",0.585,0.74,5,-6.402,1,0.188,0.126,0,0.11,0.78,83.178,4
spotify:track:0uN2IAVMhOlaBg9AsHOzMu,"ATÉ CLAREAR.","IBORU","Marcelo D2",2023-06-14,216718,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba","Pupila Dilatada",0.745,0.673,9,-8.178,0,0.319,0.298,0,0.331,0.669,107.057,4
spotify:track:5i07sc9BJYrf5t7sDgIbsy,"FONTE QUE EU BEBO.","IBORU","Marcelo D2",2023-06-14,227531,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba","Pupila Dilatada",0.733,0.748,7,-8.055,1,0.263,0.351,0,0.415,0.819,87.928,4
spotify:track:2coQdYzZq8se0qdyeYE4G4,"SÓ QUANDO MEU SAMBA MORRER.","IBORU","Marcelo D2",2023-06-14,225375,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba","Pupila Dilatada",0.701,0.786,7,-6.359,1,0.349,0.571,0,0.134,0.614,106.231,4
spotify:track:796kKyECifzkGZ0uMiRQKC,"KALUNDU.","IBORU","Marcelo D2;Mateus Aleluia",2023-06-14,238531,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba,axé","Pupila Dilatada",0.504,0.776,7,-8.582,1,0.246,0.348,0.0000112,0.124,0.415,102.909,3
spotify:track:4aCFJU9ckEJmP26UoTH4Ba,"TAMBOR DE AÇO.","IBORU","Marcelo D2;Lucinha Pessoa",2023-06-14,133812,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba,axé","Pupila Dilatada",0.703,0.805,1,-7.157,1,0.306,0.381,0.00000732,0.0746,0.61,130.012,4
spotify:track:5F3yIvPzoGjW3Locim9gUe,"TEMPO DE OPINIÃO.","IBORU","Marcelo D2;Metá Metá",2023-06-14,228343,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba,new mpb","Pupila Dilatada",0.667,0.452,0,-8.132,0,0.0389,0.49,0,0.144,0.727,79.996,4
spotify:track:4U3Ih8WJDVoUPeqxawx0Ii,"ABRINDO OS CAMINHOS.","IBORU","Marcelo D2;BNegão;Pedro Garcia",2023-06-14,148031,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba","Pupila Dilatada",0.616,0.891,7,-6.397,1,0.256,0.497,0.00000513,0.171,0.891,95.656,4
spotify:track:3jN4kkv0NNb654mWDLaeAH,"PEDACINHOS DE PAULETE.","IBORU","Marcelo D2",2023-06-14,47843,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba","Pupila Dilatada",0.456,0.86,8,-12.948,0,0.687,0.74,0,0.483,0.368,112.195,3
spotify:track:3e5lG347eloMwDUR1NTLGb,"O SAMBA FALARÁ + ALTO.","IBORU","Marcelo D2;Alcione;Mumuzinho",2023-06-14,220562,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba,mpb,pagode","Pupila Dilatada",0.752,0.677,7,-6.825,1,0.119,0.0159,0.0183,0.133,0.474,90.014,4
spotify:track:7yUyWFF1WZQYw1JTkQxtOb,"DURAS PENAS.","IBORU","Marcelo D2",2023-06-14,163656,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba","Pupila Dilatada",0.619,0.82,11,-6.524,0,0.0963,0.0783,0.00641,0.966,0.492,94.071,4
spotify:track:1rFeG8LrH9NrL8k4W0WOvJ,"GANDAIA.","IBORU","Marcelo D2;Romildo Bastos",2023-06-14,205500,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba","Pupila Dilatada",0.805,0.867,9,-5.648,0,0.272,0.469,0,0.192,0.841,103.994,4
spotify:track:4dvHhNdv6T6jFjhIm6yzMN,"FUZUÊ.","IBORU","Marcelo D2;Zeca Pagodinho;Xande de Pilares",2023-06-14,165281,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba,pagode,mpb","Pupila Dilatada",0.752,0.747,2,-6.01,1,0.245,0.272,0,0.287,0.852,110.034,4
spotify:track:1fXmu6f5LUrqyrveH7okFr,"PRA MARCELO.","IBORU","Marcelo D2",2023-06-14,134218,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba","Pupila Dilatada",0.808,0.729,7,-7.306,1,0.158,0.114,0.000661,0.0957,0.596,98.032,4
spotify:track:5gqosTeRTb1agxnNfFwi1x,"PRA CURAR A DOR DO MUNDO.","IBORU","Marcelo D2",2023-06-14,226906,0,false,iarecippo,2024-01-11T16:02:17Z,"brazilian hip hop,brazilian rock,samba","Pupila Dilatada",0.576,0.539,2,-8.863,1,0.287,0.616,0,0.37,0.255,104.18,4
spotify:track:54KEm0VI9i3ic7VHHKHKRx,"¿Cómo Así?","ORQUÍDEAS","Kali Uchis",2024-01-12,169654,58,false,iarecippo,2024-01-12T17:38:26Z,"","Geffen Records",0.722,0.821,6,-7.662,0,0.0892,0.0417,0.346,0.154,0.379,135.985,4
spotify:track:5mVkTPlTPxlQOn7kEvuM3j,"Me Pongo Loca","ORQUÍDEAS","Kali Uchis",2024-01-12,177815,58,true,iarecippo,2024-01-12T17:38:26Z,"","Geffen Records",0.78,0.665,7,-8.68,0,0.0426,0.0371,0.152,0.106,0.407,114.999,4
spotify:track:6XaJfhwof7qIgbbXO5tIQI,"Igual Que Un Ángel (with Peso Pluma)","ORQUÍDEAS","Kali Uchis;Peso Pluma",2024-01-12,260370,80,false,iarecippo,2024-01-12T17:38:26Z,"corrido,corridos tumbados,corridos bélicos,música mexicana,sad sierreño,banda","Geffen Records",0.695,0.592,5,-5.34,0,0.032,0.00449,0.000663,0.185,0.482,108.001,4
spotify:track:52x8HIGuk1gGTlvO8CuLNS,"Pensamientos Intrusivos","ORQUÍDEAS","Kali Uchis",2024-01-12,192027,64,false,iarecippo,2024-01-12T17:38:26Z,"","Geffen Records",0.709,0.559,9,-8.333,0,0.0394,0.575,0.0129,0.11,0.511,119.994,4
spotify:track:3RleMgz4iO0BNezGdSxDnY,"Diosa","ORQUÍDEAS","Kali Uchis",2024-01-12,156037,62,false,iarecippo,2024-01-12T17:38:26Z,"","Geffen Records",0.797,0.853,5,-5.518,0,0.0668,0.0675,0.000101,0.078,0.698,107.994,4
spotify:track:1NEBuFp0BJMikgXJI9VVab,"Te Mata","ORQUÍDEAS","Kali Uchis",2024-01-12,232066,56,false,iarecippo,2024-01-12T17:38:26Z,"","Geffen Records",0.424,0.643,4,-4.812,0,0.0357,0.758,0,0.109,0.498,110.825,4
spotify:track:43oIvC7HVMKkAvuPr4Kt4A,"Perdiste","ORQUÍDEAS","Kali Uchis",2024-01-12,144165,52,false,iarecippo,2024-01-12T17:38:26Z,"","Geffen Records",0.741,0.594,0,-6.03,1,0.0379,0.0856,0.0000273,0.0773,0.556,103.925,4
spotify:track:2R6tflIwv19qoYxg5hYLVh,"Young Rich & In Love","ORQUÍDEAS","Kali Uchis",2024-01-12,198300,54,true,iarecippo,2024-01-12T17:38:26Z,"","Geffen Records",0.617,0.436,6,-8.803,0,0.0297,0.336,0.0000177,0.161,0.213,103.038,4
spotify:track:59ak5RmKdyspU26ifSg0rW,"Tu Corazón Es Mío...","ORQUÍDEAS","Kali Uchis",2024-01-12,165845,55,false,iarecippo,2024-01-12T17:38:26Z,"","Geffen Records",0.696,0.57,6,-6.945,0,0.0289,0.321,0.0000144,0.15,0.385,106.032,4
spotify:track:20LZsv2s3dXvoBuPUEOlAv,"Muñekita (with El Alfa & JT)","ORQUÍDEAS","Kali Uchis;El Alfa;JT",2024-01-12,219642,64,true,iarecippo,2024-01-12T17:38:26Z,"dembow,urbano latino,latin","Geffen Records",0.787,0.822,0,-3.419,1,0.175,0.0655,0.00106,0.289,0.532,111.964,4
spotify:track:5ycn8M0WNGedabDuaH9mQT,"Labios Mordidos (with KAROL G)","ORQUÍDEAS","Kali Uchis;KAROL G",2024-01-12,195373,71,false,iarecippo,2024-01-12T17:38:26Z,"reggaeton,latin,urbano latino","Geffen Records",0.709,0.891,0,-4.495,1,0.0491,0.305,0.000117,0.303,0.761,90.036,4
spotify:track:16pNGHrUDtUq5Qg4LnueIi,"No Hay Ley Parte 2 (with Rauw Alejandro)","ORQUÍDEAS","Kali Uchis;Rauw Alejandro",2024-01-12,188268,66,true,iarecippo,2024-01-12T17:38:26Z,"reggaeton,urbano latino,trap latino,latin","Geffen Records",0.788,0.666,1,-6.244,0,0.0585,0.0254,0,0.242,0.233,119.951,4
spotify:track:0xuR1uorCHBfBi0HDZPSYi,"Heladito","ORQUÍDEAS","Kali Uchis",2024-01-12,144135,54,false,iarecippo,2024-01-12T17:38:26Z,"","Geffen Records",0.566,0.68,5,-5.045,0,0.0293,0.0717,0,0.406,0.49,86,4
spotify:track:21RAJfkAbaq85RWJQWoxkx,"Dame Beso // Muévete","ORQUÍDEAS","Kali Uchis",2024-01-12,215666,65,false,iarecippo,2024-01-12T17:38:26Z,"","Geffen Records",0.442,0.903,5,-4.406,0,0.115,0.0627,0.00000237,0.162,0.932,149.885,4
spotify:track:4RXhEBHfPRvUvIDnFCLfbZ,"Tema de abertura","Ogoin & Linguini: TV Show","ogoin;Linguini;Carla Sceno",2023-12-08,86642,9,false,iarecippo,2024-01-31T15:00:29Z,"miami bass","Produto Marginal",0.691,0.684,1,-5.059,0,0.268,0.0323,0.00000502,0.492,0.552,110.104,4
spotify:track:51i2K2BxpA2WqqicPcxEdm,"Piloto (Dessa Vez)","Ogoin & Linguini: TV Show","ogoin;Linguini",2023-12-08,266351,11,false,iarecippo,2024-01-31T15:00:29Z,"miami bass","Produto Marginal",0.619,0.893,6,-4.297,1,0.0464,0.00593,0,0.0441,0.788,108.997,4
spotify:track:40MGeg3yIfA3n9ojvFzjsf,"Quando Tudo Começou (DJ Linguini)","Ogoin & Linguini: TV Show","ogoin;Linguini;Juyè",2023-12-08,208643,19,false,iarecippo,2024-01-31T15:00:29Z,"miami bass,brazilian hip hop","Produto Marginal",0.712,0.771,10,-4.611,0,0.0472,0.0169,0,0.138,0.636,134.997,4
spotify:track:3zYmWDo78SIOE6mXg5BN0b,"Dudley Boyz Prelúdio","Ogoin & Linguini: TV Show","ogoin;Linguini",2023-12-08,85199,7,false,iarecippo,2024-01-31T15:00:29Z,"miami bass","Produto Marginal",0.343,0.582,4,-7.625,0,0.0472,0.548,0.000653,0.176,0.354,136.278,4
spotify:track:0Pj8wKuf5TDRtQ5kv9mRtW,"Dudley Boyz","Ogoin & Linguini: TV Show","ogoin;Linguini",2023-12-08,202273,13,false,iarecippo,2024-01-31T15:00:29Z,"miami bass","Produto Marginal",0.61,0.82,3,-4.198,0,0.126,0.155,0,0.398,0.495,143.628,4
spotify:track:0pxlJixQBIgVlj3j0yvNm7,"Brisa Nova, Pt.1 e 2","Ogoin & Linguini: TV Show","ogoin;Linguini;Mayí",2023-12-08,350069,15,false,iarecippo,2024-01-31T15:00:29Z,"miami bass","Produto Marginal",0.483,0.787,0,-4.852,1,0.247,0.0188,0,0.37,0.424,139.994,4
spotify:track:1rppWe9xgad9s5gCJPCkCV,"Sideral","Ogoin & Linguini: TV Show","ogoin;Linguini",2023-12-08,176749,20,false,iarecippo,2024-01-31T15:00:29Z,"miami bass","Produto Marginal",0.52,0.778,11,-5.091,0,0.0705,0.00847,0,0.163,0.118,138.04,4
spotify:track:2YdIiYQ5m3yWbqo8sdpJcs,"Coisas Leves","Ogoin & Linguini: TV Show","ogoin;Linguini",2023-12-08,186754,28,false,iarecippo,2024-01-31T15:00:29Z,"miami bass","Produto Marginal",0.538,0.66,1,-4.164,0,0.125,0.0674,0,0.0553,0.849,101.056,4
spotify:track:19ZBM3YUW2ckbZ9uAnNbha,"Nossa Noite","Ogoin & Linguini: TV Show","ogoin;Linguini;Abbot",2023-12-08,196260,12,true,iarecippo,2024-01-31T15:00:29Z,"miami bass,brazilian trap,trap,trap funk","Produto Marginal",0.785,0.89,11,-4.35,0,0.138,0.101,0.00000608,0.0464,0.881,122.948,4
spotify:track:4burcwLZQn6xDWd0U76YzI,"Drinks Infames","Ogoin & Linguini: TV Show","ogoin;Linguini",2023-12-08,186698,9,false,iarecippo,2024-01-31T15:00:29Z,"miami bass","Produto Marginal",0.617,0.729,0,-4.273,1,0.262,0.0974,0,0.336,0.72,97.166,4
spotify:track:10dN8fW55SpCZYArM4kEV0,"Luzes e Flashes","Ogoin & Linguini: TV Show","ogoin;Linguini;Maui;Nathan Morais;Davi Horta",2023-12-08,211704,32,false,iarecippo,2024-01-31T15:00:29Z,"miami bass,boom bap,brazilian hip hop","Produto Marginal",0.712,0.893,1,-5.327,0,0.183,0.0462,0,0.303,0.627,118.068,4
spotify:track:4biKk8qANV8zeztwe5lnph,"T1E13 (Outra Vez)","Ogoin & Linguini: TV Show","ogoin;Linguini",2023-12-08,142676,13,false,iarecippo,2024-01-31T15:00:29Z,"miami bass","Produto Marginal",0.664,0.765,1,-5.166,1,0.0645,0.0726,0.0000316,0.0711,0.257,114.003,4
spotify:track:5d5wEKtiWt4bhaP8ogciu2,"Bad Times","Ogoin & Linguini: TV Show","ogoin;Linguini;Jackson Ganga",2023-12-08,154754,9,false,iarecippo,2024-01-31T15:00:29Z,"miami bass,boom bap,brazilian hip hop","Produto Marginal",0.595,0.668,2,-4.96,1,0.0781,0.164,0.0000011,0.0751,0.477,145.004,3
spotify:track:5Vl7zGAt2Bil38j2hHAkeM,"Ponteiro (Tic Tac)","Ogoin & Linguini: TV Show","ogoin;Linguini",2023-12-08,192121,7,false,iarecippo,2024-01-31T15:00:29Z,"miami bass","Produto Marginal",0.759,0.85,10,-2.769,0,0.141,0.0124,0,0.0752,0.823,123.931,4
spotify:track:1mVLIl6EqowN9WrSW6OXk9,"Sensacional","Ogoin & Linguini: TV Show","ogoin;Linguini",2023-12-08,199852,22,false,iarecippo,2024-01-31T15:00:29Z,"miami bass","Produto Marginal",0.688,0.714,9,-6.446,0,0.188,0.087,0,0.104,0.772,93.025,4
spotify:track:1gaRpNnAdURGbqHqjCfc7R,"Créditos","Ogoin & Linguini: TV Show","ogoin;Linguini",2023-12-08,162029,5,false,iarecippo,2024-01-31T15:00:29Z,"miami bass","Produto Marginal",0.606,0.96,4,-3.781,0,0.0549,0.000657,0.694,0.134,0.403,107.002,4
spotify:track:124nj3QzqpccVdLbiFHPeB,"Mood Swings","Drop 7","Little Simz",2024-02-09,140733,49,false,iarecippo,2024-02-15T15:33:55Z,"","Forever Living Originals",0.724,0.677,8,-8.978,1,0.05,0.0528,0.00126,0.752,0.296,129.87,4
spotify:track:0ADr2jDuHvK77uIJWTKTvs,"Fever","Drop 7","Little Simz",2024-02-09,87893,45,false,iarecippo,2024-02-15T15:33:55Z,"","Forever Living Originals",0.923,0.454,10,-9.061,0,0.192,0.0875,0.00167,0.164,0.436,130.084,4
spotify:track:676854Mu9sVS1vfoBqk7S2,"Torch","Drop 7","Little Simz",2024-02-09,131253,40,false,iarecippo,2024-02-15T15:33:55Z,"","Forever Living Originals",0.742,0.85,2,-9.285,1,0.05,0.0663,0.494,0.128,0.288,130.051,4
spotify:track:3qyuXDvMWjZLVPwbjWpGaq,"SOS","Drop 7","Little Simz",2024-02-09,182640,38,false,iarecippo,2024-02-15T15:33:55Z,"","Forever Living Originals",0.856,0.618,5,-9.606,0,0.14,0.00664,0.817,0.0719,0.24,119.985,4
spotify:track:0e0tBV3cm7RiTPzMCEegT1,"I Ain't Feelin It","Drop 7","Little Simz",2024-02-09,107533,32,false,iarecippo,2024-02-15T15:33:55Z,"","Forever Living Originals",0.823,0.4,9,-8.968,1,0.258,0.0502,0,0.173,0.517,145.081,4
spotify:track:3aynUU0UifcUPzOSssR1Pk,"Power","Drop 7","Little Simz",2024-02-09,55000,31,true,iarecippo,2024-02-15T15:33:55Z,"","Forever Living Originals",0.728,0.637,7,-7.576,1,0.26,0.0114,0,0.0762,0.868,183.827,4
spotify:track:7p6ru2D2smv8ga7f06JkTo,"Far Away","Drop 7","Little Simz",2024-02-09,187093,38,false,iarecippo,2024-02-15T15:33:55Z,"","Forever Living Originals",0.415,0.543,2,-13.625,1,0.112,0.442,0.382,0.103,0.144,95.492,5
spotify:track:2t8GBp5kQEXVamVq4Odwe2,"Psycho Killer - Live","Stop Making Sense (Live)","Talking Heads",1984,264933,50,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.76,0.596,7,-10.728,1,0.0501,0.00202,0.00356,0.981,0.338,114.007,4
spotify:track:0Q2b6AxWV5tD117XktdQxl,"Heaven - Live","Stop Making Sense (Live)","Talking Heads",1984,221000,49,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.612,0.357,7,-10.4,1,0.0303,0.849,0.00000323,0.516,0.148,107.129,4
spotify:track:0E3gdEF4z9cBFfFqA7i72k,"Thank You for Sending Me an Angel - Live","Stop Making Sense (Live)","Talking Heads",1984,129800,46,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.6,0.921,0,-8.631,1,0.0464,0.0024,0.0599,0.7,0.634,138.116,4
spotify:track:7rWq4710VbhYigwobjNwni,"Found a Job - Live","Stop Making Sense (Live)","Talking Heads",1984,195373,45,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.712,0.747,2,-8.929,1,0.0363,0.113,0.00334,0.685,0.869,122.606,4
spotify:track:2WDvW3o8WeGN4v4cpsYVhT,"Slippery People - Live","Stop Making Sense (Live)","Talking Heads",1984,240960,57,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.637,0.851,9,-8.127,0,0.0437,0.216,0.0365,0.68,0.84,110.892,4
spotify:track:3L9NsP191RY35x0UxlgajR,"Burning Down the House - Live","Stop Making Sense (Live)","Talking Heads",1984,246306,51,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.654,0.864,7,-9.389,1,0.04,0.00457,0.0649,0.979,0.48,109.672,4
spotify:track:0aRtXmOhG0zypXF6nkLi2r,"Life During Wartime - Live","Stop Making Sense (Live)","Talking Heads",1984,351333,54,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.613,0.864,2,-8.781,1,0.0565,0.0744,0.00763,0.986,0.718,138.047,4
spotify:track:0CS31HRSJOKSkFRwJKhRU0,"Making Flippy Floppy - Live","Stop Making Sense (Live)","Talking Heads",1984,280293,44,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.605,0.871,0,-8.531,1,0.0388,0.0907,0.0535,0.709,0.809,128.499,4
spotify:track:36klliYR1tALa7URj326mF,"Swamp - Live","Stop Making Sense (Live)","Talking Heads",1984,270200,43,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.756,0.553,4,-10.565,0,0.108,0.109,0.00145,0.78,0.775,117.02,4
spotify:track:1qRbIDeJnmfnglzlJI8kOK,"What a Day That Was - Live; Edit","Stop Making Sense (Live)","Talking Heads",1984,360640,46,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.558,0.874,2,-8.982,1,0.0358,0.1,0.0158,0.822,0.727,145.971,4
spotify:track:0cAPfvvqFZsqsIz3ZDSKIa,"This Must Be the Place (Naive Melody) - Live","Stop Making Sense (Live)","Talking Heads",1984,297226,53,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.769,0.583,7,-10.191,1,0.0329,0.394,0.00103,0.705,0.923,114.248,4
spotify:track:019KRrap2TW8ASDAWbe6OU,"Once in a Lifetime - Live","Stop Making Sense (Live)","Talking Heads",1984,325573,48,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.518,0.769,2,-8.696,1,0.102,0.028,0.0000531,0.962,0.571,122.783,4
spotify:track:1Z0jkAvtK78wrDc5odDtdX,"Genius of Love (Tom Tom Club) - Live","Stop Making Sense (Live)","Talking Heads",1984,270800,46,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.769,0.74,1,-8.673,0,0.052,0.126,0.0029,0.99,0.734,112.464,4
spotify:track:2KCB47p9nvR5ZyT5hJKZi9,"Girlfriend Is Better - Live","Stop Making Sense (Live)","Talking Heads",1984,306426,49,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.648,0.794,0,-7.879,1,0.0443,0.0378,0.000033,0.712,0.834,126.96,4
spotify:track:75UfgdiQxmIBNQeuZfuBvc,"Take Me to the River - Live","Stop Making Sense (Live)","Talking Heads",1984,332973,45,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.633,0.66,9,-9.164,1,0.0651,0.107,0.000126,0.698,0.792,119.272,4
spotify:track:16tRLWoOw8SWXoMem3rENi,"Crosseyed and Painless - Live","Stop Making Sense (Live)","Talking Heads",1984,371026,42,false,iarecippo,2024-03-08T23:59:24Z,"new wave,post-punk","Warner Records",0.449,0.831,9,-9.719,1,0.057,0.0529,0.00261,0.696,0.657,144.987,4
spotify:track:4COmeKH1pLNNpXcgtMcyQH,"...And the Gods Made Love","Electric Ladyland","Jimi Hendrix",1968-10-25,82626,44,false,iarecippo,2024-03-10T21:44:38Z,"psychedelic rock,classic rock,acid rock,blues rock","Legacy Recordings",0.312,0.77,6,-13.991,1,0.282,0.339,0.271,0.11,0.0298,101.152,4
spotify:track:3Yh64aiu2ANBwDFztyPDkT,"Have You Ever Been (To Electric Ladyland)","Electric Ladyland","Jimi Hendrix",1968-10-25,130039,51,false,iarecippo,2024-03-10T21:44:38Z,"psychedelic rock,classic rock,acid rock,blues rock","Legacy Recordings",0.43,0.498,10,-9.203,0,0.0618,0.23,0.000164,0.113,0.655,73.104,4
spotify:track:1ntxpzIUbSsizvuAy6lTYY,"Crosstown Traffic","Electric Ladyland","Jimi Hendrix",1968-10-25,146573,62,false,iarecippo,2024-03-10T21:44:38Z,"psychedelic rock,classic rock,acid rock,blues rock","Legacy Recordings",0.486,0.963,0,-5.586,0,0.129,0.248,0.00000239,0.158,0.533,113.133,4
spotify:track:0auKlivXpm76wR63mMJ3pR,"Voodoo Chile","Electric Ladyland","Jimi Hendrix",1968-10-25,899933,56,false,iarecippo,2024-03-10T21:44:38Z,"psychedelic rock,classic rock,acid rock,blues rock","Legacy Recordings",0.298,0.753,0,-7.417,0,0.0894,0.248,0.148,0.112,0.32,164.991,3
spotify:track:1jhH7vvy8hoHuc0mGuZsLX,"Little Miss Strange","Electric Ladyland","Jimi Hendrix",1968-10-25,172200,45,false,iarecippo,2024-03-10T21:44:38Z,"psychedelic rock,classic rock,acid rock,blues rock","Legacy Recordings",0.46,0.807,8,-7.237,1,0.086,0.731,0.0000452,0.0799,0.456,143.001,4
spotify:track:1HFj7yC7uZfqjWuoH6DO9r,"Long Hot Summer Night","Electric Ladyland","Jimi Hendrix",1968-10-25,207760,46,false,iarecippo,2024-03-10T21:44:38Z,"psychedelic rock,classic rock,acid rock,blues rock","Legacy Recordings",0.465,0.824,7,-6.668,1,0.1,0.363,0.000398,0.656,0.687,85.218,4
